ChEMBL ID,Receptor,Species,Purchasable,No. records,Assay type,Min.,Average,Max.,Unit,Mol. weight,Rot. Bonds,H don,H acc,LogP,Smiles,,,,,
CHEMBL4747706,179308,0,None,-,1,Human,6.8,pEC50,=,6.8,Functional,PositiveallostericmodulationofhumanM4receptor/Gqi5inpresenceofEC20glutamatebycalciummobilizationassayPositiveallostericmodulationofhumanM4receptor/Gqi5inpresenceofEC20glutamatebycalciummobilizationassay,ChEMBL,483,7,2,10,2.0,COCCOc1nnc2sc(C(=O)NC3CN(c4ncc(C(F)(F)F)cn4)C3)c(N)c2c1C,10.1016/j.bmcl.2019.05.026
1506223,85820,11,None,-,1,Human,6.8,pEC50,=,6.8,Functional,PositiveallostericmodulationofhumanmuscarinicM4receptorexpressedinCHO-K1cellsassessedasleftwardshiftinacetylcholineresponsetreatedfor144secspriortoacetylcholineadditionmeasuredfor5minsbyFluo-4-AMbasedcalciummobilizationassayPositiveallostericmodulationofhumanmuscarinicM4receptorexpressedinCHO-K1cellsassessedasleftwardshiftinacetylcholineresponsetreatedfor144secspriortoacetylcholineadditionmeasuredfor5minsbyFluo-4-AMbasedcalciummobilizationassay,ChEMBL,379,3,2,4,4.7,Cc1nc2sc(C(=O)NCc3ccc(Cl)cc3)c(N)c2c(C)c1Cl,10.1016/j.bmcl.2012.10.073
CHEMBL2313396,85820,11,None,-,1,Human,6.8,pEC50,=,6.8,Functional,PositiveallostericmodulationofhumanmuscarinicM4receptorexpressedinCHO-K1cellsassessedasleftwardshiftinacetylcholineresponsetreatedfor144secspriortoacetylcholineadditionmeasuredfor5minsbyFluo-4-AMbasedcalciummobilizationassayPositiveallostericmodulationofhumanmuscarinicM4receptorexpressedinCHO-K1cellsassessedasleftwardshiftinacetylcholineresponsetreatedfor144secspriortoacetylcholineadditionmeasuredfor5minsbyFluo-4-AMbasedcalciummobilizationassay,ChEMBL,379,3,2,4,4.7,Cc1nc2sc(C(=O)NCc3ccc(Cl)cc3)c(N)c2c(C)c1Cl,10.1016/j.bmcl.2012.10.073
127043636,139826,0,None,-,1,Human,5.8,pEC50,=,5.8,Functional,PositiveallostericmodulationofhumanM4receptorexpressedinCHOcellscoexpressingGqi5bycalciummobilizationassayPositiveallostericmodulationofhumanM4receptorexpressedinCHOcellscoexpressingGqi5bycalciummobilizationassay,ChEMBL,358,3,0,6,3.9,Cc1sc2ncnc(N3CCC(Oc4ccc(F)nc4)CC3)c2c1C,10.1016/j.bmcl.2016.05.010
CHEMBL3809693,139826,0,None,-,1,Human,5.8,pEC50,=,5.8,Functional,PositiveallostericmodulationofhumanM4receptorexpressedinCHOcellscoexpressingGqi5bycalciummobilizationassayPositiveallostericmodulationofhumanM4receptorexpressedinCHOcellscoexpressingGqi5bycalciummobilizationassay,ChEMBL,358,3,0,6,3.9,Cc1sc2ncnc(N3CCC(Oc4ccc(F)nc4)CC3)c2c1C,10.1016/j.bmcl.2016.05.010
89768749,158599,0,None,-,1,Human,6.7,pEC50,=,6.7,Functional,PositiveallostericmodulationofhumanM4receptorexpressedinCHOcellscoexpressingGqi5assessedasincreaseinacetylcholine-inducedcalciummobilizationPositiveallostericmodulationofhumanM4receptorexpressedinCHOcellscoexpressingGqi5assessedasincreaseinacetylcholine-inducedcalciummobilization,ChEMBL,390,3,2,5,3.6,Cc1nnc2sc(C(=O)NCc3ccc(Br)cc3)c(N)c2c1C,10.1016/j.bmcl.2017.04.043
CHEMBL4099560,158599,0,None,-,1,Human,6.7,pEC50,=,6.7,Functional,PositiveallostericmodulationofhumanM4receptorexpressedinCHOcellscoexpressingGqi5assessedasincreaseinacetylcholine-inducedcalciummobilizationPositiveallostericmodulationofhumanM4receptorexpressedinCHOcellscoexpressingGqi5assessedasincreaseinacetylcholine-inducedcalciummobilization,ChEMBL,390,3,2,5,3.6,Cc1nnc2sc(C(=O)NCc3ccc(Br)cc3)c(N)c2c1C,10.1016/j.bmcl.2017.04.043
5204148,33736,9,None,-,1,Human,5.7,pEC50,=,5.7,Functional,PositiveallostericmodulationofhumanM4receptorexpressedinCHO-K1cellscoexpressingGqi5assessedaspotentiationofacetylcholine-mediatedcalciummobilizationincubatedfor144secspriortoacetylcholineadditionbyFluo-4-AMstainingPositiveallostericmodulationofhumanM4receptorexpressedinCHO-K1cellscoexpressingGqi5assessedaspotentiationofacetylcholine-mediatedcalciummobilizationincubatedfor144secspriortoacetylcholineadditionbyFluo-4-AMstaining,ChEMBL,306,3,1,6,2.4,COc1ccc(C)c2sc(NC(=O)C3=COCCO3)nc12,10.1016/j.bmcl.2012.05.109
CHEMBL1424504,33736,9,None,-,1,Human,5.7,pEC50,=,5.7,Functional,PositiveallostericmodulationofhumanM4receptorexpressedinCHO-K1cellscoexpressingGqi5assessedaspotentiationofacetylcholine-mediatedcalciummobilizationincubatedfor144secspriortoacetylcholineadditionbyFluo-4-AMstainingPositiveallostericmodulationofhumanM4receptorexpressedinCHO-K1cellscoexpressingGqi5assessedaspotentiationofacetylcholine-mediatedcalciummobilizationincubatedfor144secspriortoacetylcholineadditionbyFluo-4-AMstaining,ChEMBL,306,3,1,6,2.4,COc1ccc(C)c2sc(NC(=O)C3=COCCO3)nc12,10.1016/j.bmcl.2012.05.109
156017839,177134,0,None,-,1,Human,5.7,pEC50,=,5.7,Functional,PositiveallostericmodulationofhumanmuscarinicM4receptorexpressedinCHOcellsco-expressingGqi5assessedasincreaseinacetylcholine-inducedcalciummobilizationPositiveallostericmodulationofhumanmuscarinicM4receptorexpressedinCHOcellsco-expressingGqi5assessedasincreaseinacetylcholine-inducedcalciummobilization,ChEMBL,386,4,1,7,2.0,COc1cc(N2CC(NC(=O)c3cnc4nc(C)c(C)n4c3)C2)c(Cl)cn1,10.1016/j.bmcl.2019.126812
CHEMBL4644300,177134,0,None,-,1,Human,5.7,pEC50,=,5.7,Functional,PositiveallostericmodulationofhumanmuscarinicM4receptorexpressedinCHOcellsco-expressingGqi5assessedasincreaseinacetylcholine-inducedcalciummobilizationPositiveallostericmodulationofhumanmuscarinicM4receptorexpressedinCHOcellsco-expressingGqi5assessedasincreaseinacetylcholine-inducedcalciummobilization,ChEMBL,386,4,1,7,2.0,COc1cc(N2CC(NC(=O)c3cnc4nc(C)c(C)n4c3)C2)c(Cl)cn1,10.1016/j.bmcl.2019.126812
137649420,156836,0,None,-,1,Human,6.7,pEC50,=,6.7,Functional,PositiveallostericmodulationofhumanM4receptorexpressedinCHOcellsco-expressingGqi5assessedasincreaseinacetylcholine-inducedcalciummobilizationPositiveallostericmodulationofhumanM4receptorexpressedinCHOcellsco-expressingGqi5assessedasincreaseinacetylcholine-inducedcalciummobilization,ChEMBL,388,3,2,7,2.6,Cc1nnc2sc(C(=O)NC3CN(c4ccnc(Cl)c4)C3)c(N)c2c1C,10.1016/j.bmcl.2017.05.014
CHEMBL4079904,156836,0,None,-,1,Human,6.7,pEC50,=,6.7,Functional,PositiveallostericmodulationofhumanM4receptorexpressedinCHOcellsco-expressingGqi5assessedasincreaseinacetylcholine-inducedcalciummobilizationPositiveallostericmodulationofhumanM4receptorexpressedinCHOcellsco-expressingGqi5assessedasincreaseinacetylcholine-inducedcalciummobilization,ChEMBL,388,3,2,7,2.6,Cc1nnc2sc(C(=O)NC3CN(c4ccnc(Cl)c4)C3)c(N)c2c1C,10.1016/j.bmcl.2017.05.014
137640564,156361,0,None,-,1,Human,6.7,pEC50,=,6.7,Functional,PositiveallostericmodulationofhumanM4receptorexpressedinCHOcellscoexpressingGqi5assessedasincreaseinacetylcholine-inducedcalciummobilizationPositiveallostericmodulationofhumanM4receptorexpressedinCHOcellscoexpressingGqi5assessedasincreaseinacetylcholine-inducedcalciummobilization,ChEMBL,390,3,2,5,3.6,Cc1nnc2sc(C(=O)NCc3cccc(Br)c3)c(N)c2c1C,10.1016/j.bmcl.2017.04.043
CHEMBL4073827,156361,0,None,-,1,Human,6.7,pEC50,=,6.7,Functional,PositiveallostericmodulationofhumanM4receptorexpressedinCHOcellscoexpressingGqi5assessedasincreaseinacetylcholine-inducedcalciummobilizationPositiveallostericmodulationofhumanM4receptorexpressedinCHOcellscoexpressingGqi5assessedasincreaseinacetylcholine-inducedcalciummobilization,ChEMBL,390,3,2,5,3.6,Cc1nnc2sc(C(=O)NCc3cccc(Br)c3)c(N)c2c1C,10.1016/j.bmcl.2017.04.043
127043450,139736,0,None,-,1,Human,5.7,pEC50,=,5.7,Functional,PositiveallostericmodulationofhumanM4receptorexpressedinCHOcellscoexpressingGqi5bycalciummobilizationassayPositiveallostericmodulationofhumanM4receptorexpressedinCHOcellscoexpressingGqi5bycalciummobilizationassay,ChEMBL,394,2,0,5,3.8,Cc1sc2ncnc(N3CCC(C(=O)N4CCCC(F)(F)C4)CC3)c2c1C,10.1016/j.bmcl.2016.05.010
CHEMBL3808696,139736,0,None,-,1,Human,5.7,pEC50,=,5.7,Functional,PositiveallostericmodulationofhumanM4receptorexpressedinCHOcellscoexpressingGqi5bycalciummobilizationassayPositiveallostericmodulationofhumanM4receptorexpressedinCHOcellscoexpressingGqi5bycalciummobilizationassay,ChEMBL,394,2,0,5,3.8,Cc1sc2ncnc(N3CCC(C(=O)N4CCCC(F)(F)C4)CC3)c2c1C,10.1016/j.bmcl.2016.05.010
89768749,158599,0,None,-,1,Human,6.7,pEC50,=,6.7,Functional,PositiveallostericmodulationofhumanM4receptorexpressedinCHOcellscoexpressingGqi5assessedasincreaseinacetylcholine-inducedcalciummobilizationPositiveallostericmodulationofhumanM4receptorexpressedinCHOcellscoexpressingGqi5assessedasincreaseinacetylcholine-inducedcalciummobilization,ChEMBL,390,3,2,5,3.6,Cc1nnc2sc(C(=O)NCc3ccc(Br)cc3)c(N)c2c1C,10.1016/j.bmcl.2017.04.043
CHEMBL4099560,158599,0,None,-,1,Human,6.7,pEC50,=,6.7,Functional,PositiveallostericmodulationofhumanM4receptorexpressedinCHOcellscoexpressingGqi5assessedasincreaseinacetylcholine-inducedcalciummobilizationPositiveallostericmodulationofhumanM4receptorexpressedinCHOcellscoexpressingGqi5assessedasincreaseinacetylcholine-inducedcalciummobilization,ChEMBL,390,3,2,5,3.6,Cc1nnc2sc(C(=O)NCc3ccc(Br)cc3)c(N)c2c1C,10.1016/j.bmcl.2017.04.043
137635043,155353,3,None,-,1,Human,7.7,pEC50,=,7.7,Functional,PositiveallostericmodulationofhumanM4receptorexpressedinCHOcellsco-expressingGqi5assessedasincreaseinacetylcholine-inducedcalciummobilizationPositiveallostericmodulationofhumanM4receptorexpressedinCHOcellsco-expressingGqi5assessedasincreaseinacetylcholine-inducedcalciummobilization,ChEMBL,389,3,2,6,2.8,Cc1nnc2sc(C(=O)NC3CN(c4cccc(F)c4F)C3)c(N)c2c1C,10.1016/j.bmcl.2017.05.014
CHEMBL4062319,155353,3,None,-,1,Human,7.7,pEC50,=,7.7,Functional,PositiveallostericmodulationofhumanM4receptorexpressedinCHOcellsco-expressingGqi5assessedasincreaseinacetylcholine-inducedcalciummobilizationPositiveallostericmodulationofhumanM4receptorexpressedinCHOcellsco-expressingGqi5assessedasincreaseinacetylcholine-inducedcalciummobilization,ChEMBL,389,3,2,6,2.8,Cc1nnc2sc(C(=O)NC3CN(c4cccc(F)c4F)C3)c(N)c2c1C,10.1016/j.bmcl.2017.05.014
44253016,79965,2,None,-1,4,Human,7.7,pEC50,=,7.7,Functional,AgonistactivityathumanmuscarinicM4receptorexpressedinCHOcellscoexpressingGalpha16subunitassessedasintracellularcalciummobilizationafter10to15minsbyFLIPRassayAgonistactivityathumanmuscarinicM4receptorexpressedinCHOcellscoexpressingGalpha16subunitassessedasintracellularcalciummobilizationafter10to15minsbyFLIPRassay,ChEMBL,299,2,1,3,3.3,O=c1[nH]c2ccccc2n1C1CCN(C2CCCCC2)CC1,10.1021/ml100105x
CHEMBL2146597,79965,2,None,-1,4,Human,7.7,pEC50,=,7.7,Functional,AgonistactivityathumanmuscarinicM4receptorexpressedinCHOcellscoexpressingGalpha16subunitassessedasintracellularcalciummobilizationafter10to15minsbyFLIPRassayAgonistactivityathumanmuscarinicM4receptorexpressedinCHOcellscoexpressingGalpha16subunitassessedasintracellularcalciummobilizationafter10to15minsbyFLIPRassay,ChEMBL,299,2,1,3,3.3,O=c1[nH]c2ccccc2n1C1CCN(C2CCCCC2)CC1,10.1021/ml100105x
134207681,174935,0,None,-,1,Human,5.7,pEC50,=,5.7,Functional,PositiveallostericmodulationofhumanM4AchRexpressedinCHOcellsco-expressingGqi5assessedasincreaseinacetylcholine-inducedcalciummobilizationPositiveallostericmodulationofhumanM4AchRexpressedinCHOcellsco-expressingGqi5assessedasincreaseinacetylcholine-inducedcalciummobilization,ChEMBL,483,4,2,8,3.4,Cc1nc2cc(C)c3c(N)c(C(=O)NCc4ccc(S(=O)(=O)C(F)(F)F)cc4)sc3n2n1,10.1016/j.bmcl.2019.06.032
CHEMBL4581412,174935,0,None,-,1,Human,5.7,pEC50,=,5.7,Functional,PositiveallostericmodulationofhumanM4AchRexpressedinCHOcellsco-expressingGqi5assessedasincreaseinacetylcholine-inducedcalciummobilizationPositiveallostericmodulationofhumanM4AchRexpressedinCHOcellsco-expressingGqi5assessedasincreaseinacetylcholine-inducedcalciummobilization,ChEMBL,483,4,2,8,3.4,Cc1nc2cc(C)c3c(N)c(C(=O)NCc4ccc(S(=O)(=O)C(F)(F)F)cc4)sc3n2n1,10.1016/j.bmcl.2019.06.032
127043450,139736,0,None,-,1,Human,5.7,pEC50,=,5.7,Functional,PositiveallostericmodulationofhumanM4receptorexpressedinCHOcellscoexpressingGqi5bycalciummobilizationassayPositiveallostericmodulationofhumanM4receptorexpressedinCHOcellscoexpressingGqi5bycalciummobilizationassay,ChEMBL,394,2,0,5,3.8,Cc1sc2ncnc(N3CCC(C(=O)N4CCCC(F)(F)C4)CC3)c2c1C,10.1016/j.bmcl.2016.05.010
CHEMBL3808696,139736,0,None,-,1,Human,5.7,pEC50,=,5.7,Functional,PositiveallostericmodulationofhumanM4receptorexpressedinCHOcellscoexpressingGqi5bycalciummobilizationassayPositiveallostericmodulationofhumanM4receptorexpressedinCHOcellscoexpressingGqi5bycalciummobilizationassay,ChEMBL,394,2,0,5,3.8,Cc1sc2ncnc(N3CCC(C(=O)N4CCCC(F)(F)C4)CC3)c2c1C,10.1016/j.bmcl.2016.05.010
137647620,156913,0,None,2,2,Human,6.7,pEC50,=,6.7,Functional,PositiveallostericmodulationofhumanM4receptorexpressedinCHOcellsco-expressingGqi5assessedasincreaseinacetylcholine-inducedcalciummobilizationPositiveallostericmodulationofhumanM4receptorexpressedinCHOcellsco-expressingGqi5assessedasincreaseinacetylcholine-inducedcalciummobilization,ChEMBL,362,3,0,5,4.0,Cc1ccc(OC2CCN(c3c(C#N)cnc4ccc(F)cc34)CC2)cn1,10.1016/j.bmcl.2017.08.043
CHEMBL4080878,156913,0,None,2,2,Human,6.7,pEC50,=,6.7,Functional,PositiveallostericmodulationofhumanM4receptorexpressedinCHOcellsco-expressingGqi5assessedasincreaseinacetylcholine-inducedcalciummobilizationPositiveallostericmodulationofhumanM4receptorexpressedinCHOcellsco-expressingGqi5assessedasincreaseinacetylcholine-inducedcalciummobilization,ChEMBL,362,3,0,5,4.0,Cc1ccc(OC2CCN(c3c(C#N)cnc4ccc(F)cc34)CC2)cn1,10.1016/j.bmcl.2017.08.043
CHEMBL1223861,15896,0,None,-158,5,Human,6.7,pEC50,=,6.7,Functional,AgonistactivityathumanmuscarinicM4receptorexpressedinCHOcellsco-expressingGqi5chimericG-proteinassessedaseffectoncalciummobilizationbyFLIPRassayAgonistactivityathumanmuscarinicM4receptorexpressedinCHOcellsco-expressingGqi5chimericG-proteinassessedaseffectoncalciummobilizationbyFLIPRassay,ChEMBL,390,4,0,5,4.4,CCO[C@H]1CC[C@](C)(N2CCC(n3c(=O)oc4c(F)cc(C)cc43)CC2)CC1,10.1016/j.bmcl.2010.07.097
CHEMBL1223940,15918,0,None,-79,5,Human,6.7,pEC50,=,6.7,Functional,AgonistactivityathumanmuscarinicM4receptorexpressedinCHOcellsco-expressingGqi5chimericG-proteinassessedaseffectoncalciummobilizationbyFLIPRassayAgonistactivityathumanmuscarinicM4receptorexpressedinCHOcellsco-expressingGqi5chimericG-proteinassessedaseffectoncalciummobilizationbyFLIPRassay,ChEMBL,402,6,0,6,3.9,COCCO[C@H]1CC[C@](C)(N2CCC(n3c(=O)oc4ccc(C)cc43)CC2)CC1,10.1016/j.bmcl.2010.07.097
16038385,79966,0,None,-3,3,Human,6.7,pEC50,=,6.7,Functional,AgonistactivityathumanmuscarinicM4receptorexpressedinCHOcellscoexpressingGalpha16subunitassessedasintracellularcalciummobilizationafter10to15minsbyFLIPRassayAgonistactivityathumanmuscarinicM4receptorexpressedinCHOcellscoexpressingGalpha16subunitassessedasintracellularcalciummobilizationafter10to15minsbyFLIPRassay,ChEMBL,301,2,1,4,2.1,O=c1[nH]c2ccccc2n1C1CCN(C2CCOCC2)CC1,10.1021/ml100105x
CHEMBL2146598,79966,0,None,-3,3,Human,6.7,pEC50,=,6.7,Functional,AgonistactivityathumanmuscarinicM4receptorexpressedinCHOcellscoexpressingGalpha16subunitassessedasintracellularcalciummobilizationafter10to15minsbyFLIPRassayAgonistactivityathumanmuscarinicM4receptorexpressedinCHOcellscoexpressingGalpha16subunitassessedasintracellularcalciummobilizationafter10to15minsbyFLIPRassay,ChEMBL,301,2,1,4,2.1,O=c1[nH]c2ccccc2n1C1CCN(C2CCOCC2)CC1,10.1021/ml100105x
145978398,163261,0,None,-,1,Human,6.7,pEC50,=,6.7,Functional,PositiveallostericmodulationofhumanM4receptorexpressedinCHOcellsco-expressingGqi5assessedasincreaseinacetylcholine-inducedcalciummobilizationPositiveallostericmodulationofhumanM4receptorexpressedinCHOcellsco-expressingGqi5assessedasincreaseinacetylcholine-inducedcalciummobilization,ChEMBL,344,2,1,6,3.2,Cc1nnc2sc(C(=O)N3CC(c4cccs4)C3)c(N)c2c1C,10.1016/j.bmcl.2017.10.053
CHEMBL4207811,163261,0,None,-,1,Human,6.7,pEC50,=,6.7,Functional,PositiveallostericmodulationofhumanM4receptorexpressedinCHOcellsco-expressingGqi5assessedasincreaseinacetylcholine-inducedcalciummobilizationPositiveallostericmodulationofhumanM4receptorexpressedinCHOcellsco-expressingGqi5assessedasincreaseinacetylcholine-inducedcalciummobilization,ChEMBL,344,2,1,6,3.2,Cc1nnc2sc(C(=O)N3CC(c4cccs4)C3)c(N)c2c1C,10.1016/j.bmcl.2017.10.053
53382534,85825,0,None,-,1,Human,5.7,pEC50,=,5.7,Functional,PositiveallostericmodulationofhumanmuscarinicM4receptorexpressedinCHO-K1cellsassessedasleftwardshiftinacetylcholineresponsetreatedfor144secspriortoacetylcholineadditionmeasuredfor5minsbyFluo-4-AMbasedcalciummobilizationassayPositiveallostericmodulationofhumanmuscarinicM4receptorexpressedinCHO-K1cellsassessedasleftwardshiftinacetylcholineresponsetreatedfor144secspriortoacetylcholineadditionmeasuredfor5minsbyFluo-4-AMbasedcalciummobilizationassay,ChEMBL,311,2,2,5,2.3,Cc1nc2sc(C(=O)NC3COC3)c(N)c2c(C)c1Cl,10.1016/j.bmcl.2012.10.073
CHEMBL2313403,85825,0,None,-,1,Human,5.7,pEC50,=,5.7,Functional,PositiveallostericmodulationofhumanmuscarinicM4receptorexpressedinCHO-K1cellsassessedasleftwardshiftinacetylcholineresponsetreatedfor144secspriortoacetylcholineadditionmeasuredfor5minsbyFluo-4-AMbasedcalciummobilizationassayPositiveallostericmodulationofhumanmuscarinicM4receptorexpressedinCHO-K1cellsassessedasleftwardshiftinacetylcholineresponsetreatedfor144secspriortoacetylcholineadditionmeasuredfor5minsbyFluo-4-AMbasedcalciummobilizationassay,ChEMBL,311,2,2,5,2.3,Cc1nc2sc(C(=O)NC3COC3)c(N)c2c(C)c1Cl,10.1016/j.bmcl.2012.10.073
155519300,169654,0,None,-,1,Human,7.7,pEC50,=,7.7,Functional,AgonistactivityathumanMuscarinicacetylcholinereceptorM4expressedinHEKcellsco-expressingGlosensorconstructassessedasdecreaseinisoproterenol-inducedcAMPaccumulationincubatedfor7minsinpresenceofisoproterenolbyGlosensorcAMPreagent/platereaderbasedluminescenceassayAgonistactivityathumanMuscarinicacetylcholinereceptorM4expressedinHEKcellsco-expressingGlosensorconstructassessedasdecreaseinisoproterenol-inducedcAMPaccumulationincubatedfor7minsinpresenceofisoproterenolbyGlosensorcAMPreagent/platereaderbasedluminescenceassay,ChEMBL,373,4,0,7,3.2,COc1cccnc1C1CCN(C2CCCN(c3cnsn3)CC2)CC1,10.1021/acsmedchemlett.9b00106
CHEMBL4447724,169654,0,None,-,1,Human,7.7,pEC50,=,7.7,Functional,AgonistactivityathumanMuscarinicacetylcholinereceptorM4expressedinHEKcellsco-expressingGlosensorconstructassessedasdecreaseinisoproterenol-inducedcAMPaccumulationincubatedfor7minsinpresenceofisoproterenolbyGlosensorcAMPreagent/platereaderbasedluminescenceassayAgonistactivityathumanMuscarinicacetylcholinereceptorM4expressedinHEKcellsco-expressingGlosensorconstructassessedasdecreaseinisoproterenol-inducedcAMPaccumulationincubatedfor7minsinpresenceofisoproterenolbyGlosensorcAMPreagent/platereaderbasedluminescenceassay,ChEMBL,373,4,0,7,3.2,COc1cccnc1C1CCN(C2CCCN(c3cnsn3)CC2)CC1,10.1021/acsmedchemlett.9b00106
134207721,169093,0,None,-,1,Human,7.7,pEC50,=,7.7,Functional,PositiveallostericmodulationofhumanM4AchRexpressedinCHOcellsco-expressingGqi5assessedasincreaseinacetylcholine-inducedcalciummobilizationPositiveallostericmodulationofhumanM4AchRexpressedinCHOcellsco-expressingGqi5assessedasincreaseinacetylcholine-inducedcalciummobilization,ChEMBL,397,2,2,6,3.9,Cc1c(Cl)c2nncn2c2sc(C(=O)N[C@H]3CCc4ccccc43)c(N)c12,10.1016/j.bmcl.2019.06.032
CHEMBL4439440,169093,0,None,-,1,Human,7.7,pEC50,=,7.7,Functional,PositiveallostericmodulationofhumanM4AchRexpressedinCHOcellsco-expressingGqi5assessedasincreaseinacetylcholine-inducedcalciummobilizationPositiveallostericmodulationofhumanM4AchRexpressedinCHOcellsco-expressingGqi5assessedasincreaseinacetylcholine-inducedcalciummobilization,ChEMBL,397,2,2,6,3.9,Cc1c(Cl)c2nncn2c2sc(C(=O)N[C@H]3CCc4ccccc43)c(N)c12,10.1016/j.bmcl.2019.06.032
CHEMBL4776981,180973,0,None,-,1,Human,7.7,pEC50,=,7.7,Functional,PositiveallostericmodulationofhumanM4receptor/Gqi5inpresenceofEC20glutamatebycalciummobilizationassayPositiveallostericmodulationofhumanM4receptor/Gqi5inpresenceofEC20glutamatebycalciummobilizationassay,ChEMBL,476,3,2,7,3.9,Cc1c(Cl)nnc2sc(C(=O)NC3CN(c4cc(C(F)(F)F)ncc4Cl)C3)c(N)c12,10.1016/j.bmcl.2019.05.026
CHEMBL4778766,181121,0,None,-,1,Human,7.7,pEC50,=,7.7,Functional,PositiveallostericmodulationofhumanM4receptor/Gqi5inpresenceofEC20glutamatebycalciummobilizationassayPositiveallostericmodulationofhumanM4receptor/Gqi5inpresenceofEC20glutamatebycalciummobilizationassay,ChEMBL,354,3,2,6,2.5,COc1nnc2sc(C(=O)NC3Cc4ccccc4C3)c(N)c2c1C,10.1016/j.bmcl.2019.05.026
CHEMBL4782416,181414,0,None,54,2,Human,7.7,pEC50,=,7.7,Functional,PositiveallostericmodulationofhumanM4receptor/Gqi5inpresenceofEC20glutamatebycalciummobilizationassayPositiveallostericmodulationofhumanM4receptor/Gqi5inpresenceofEC20glutamatebycalciummobilizationassay,ChEMBL,374,3,2,7,2.2,Cc1c(Cl)nnc2sc(C(=O)NC3CN(c4cccnc4)C3)c(N)c12,10.1016/j.bmcl.2019.05.026
CHEMBL4785432,181653,0,None,-,1,Human,7.7,pEC50,=,7.7,Functional,PositiveallostericmodulationofhumanM4receptor/Gqi5inpresenceofEC20glutamatebycalciummobilizationassayPositiveallostericmodulationofhumanM4receptor/Gqi5inpresenceofEC20glutamatebycalciummobilizationassay,ChEMBL,338,2,2,5,2.8,Cc1nnc2sc(C(=O)NC3Cc4ccccc4C3)c(N)c2c1C,10.1016/j.bmcl.2019.05.026
135154593,162911,0,None,-,1,Human,7.7,pEC50,=,7.7,Functional,PositiveallostericmodulationofhumanmuscarinicacetylcholinereceptorM4expressedinCHO-K1cellscoexpressingGalphaqi5assessedasincreaseinacetylcholine-inducedIPaccumulationincubatedfor16to20hrsmeasuredfor3.5to4minsbyFLIPRassayPositiveallostericmodulationofhumanmuscarinicacetylcholinereceptorM4expressedinCHO-K1cellscoexpressingGalphaqi5assessedasincreaseinacetylcholine-inducedIPaccumulationincubatedfor16to20hrsmeasuredfor3.5to4minsbyFLIPRassay,ChEMBL,367,3,1,7,1.8,Cc1cn2c(=O)[nH]nc2nc1N1CCC(Oc2ccc3c(c2)COC3)CC1,10.1021/acsmedchemlett.8b00330
CHEMBL4203670,162911,0,None,-,1,Human,7.7,pEC50,=,7.7,Functional,PositiveallostericmodulationofhumanmuscarinicacetylcholinereceptorM4expressedinCHO-K1cellscoexpressingGalphaqi5assessedasincreaseinacetylcholine-inducedIPaccumulationincubatedfor16to20hrsmeasuredfor3.5to4minsbyFLIPRassayPositiveallostericmodulationofhumanmuscarinicacetylcholinereceptorM4expressedinCHO-K1cellscoexpressingGalphaqi5assessedasincreaseinacetylcholine-inducedIPaccumulationincubatedfor16to20hrsmeasuredfor3.5to4minsbyFLIPRassay,ChEMBL,367,3,1,7,1.8,Cc1cn2c(=O)[nH]nc2nc1N1CCC(Oc2ccc3c(c2)COC3)CC1,10.1021/acsmedchemlett.8b00330
135150478,163219,0,None,-,1,Human,7.7,pEC50,=,7.7,Functional,PositiveallostericmodulationofhumanmuscarinicacetylcholinereceptorM4expressedinCHO-K1cellscoexpressingGalphaqi5assessedasincreaseinacetylcholine-inducedIPaccumulationincubatedfor16to20hrsmeasuredfor3.5to4minsbyFLIPRassayPositiveallostericmodulationofhumanmuscarinicacetylcholinereceptorM4expressedinCHO-K1cellscoexpressingGalphaqi5assessedasincreaseinacetylcholine-inducedIPaccumulationincubatedfor16to20hrsmeasuredfor3.5to4minsbyFLIPRassay,ChEMBL,391,4,2,6,2.8,Cc1c(Cl)nc(CO)nc1N1CC[C@@H](Oc2ccc3[nH]ncc3c2)[C@@H](F)C1,10.1021/acsmedchemlett.8b00330
CHEMBL4207315,163219,0,None,-,1,Human,7.7,pEC50,=,7.7,Functional,PositiveallostericmodulationofhumanmuscarinicacetylcholinereceptorM4expressedinCHO-K1cellscoexpressingGalphaqi5assessedasincreaseinacetylcholine-inducedIPaccumulationincubatedfor16to20hrsmeasuredfor3.5to4minsbyFLIPRassayPositiveallostericmodulationofhumanmuscarinicacetylcholinereceptorM4expressedinCHO-K1cellscoexpressingGalphaqi5assessedasincreaseinacetylcholine-inducedIPaccumulationincubatedfor16to20hrsmeasuredfor3.5to4minsbyFLIPRassay,ChEMBL,391,4,2,6,2.8,Cc1c(Cl)nc(CO)nc1N1CC[C@@H](Oc2ccc3[nH]ncc3c2)[C@@H](F)C1,10.1021/acsmedchemlett.8b00330
