ChEMBL ID,Receptor,Species,Purchasable,No. records,Assay type,Min.,Average,Max.,Unit,Mol. weight,Rot. Bonds,H don,H acc,LogP,Smiles,,,,,
75202022,170093,1,None,-1,2,Human,8.4,pEC50,=,8.4,Functional,AgonistactivityatD5R(unknownorigin)expressedinHEK293cellsassessedaseffectoncAMPaccumulationincubatedfor10minsbyGs-cAMPGlosensorassayAgonistactivityatD5R(unknownorigin)expressedinHEK293cellsassessedaseffectoncAMPaccumulationincubatedfor10minsbyGs-cAMPGlosensorassay,ChEMBL,363,3,1,6,3.3,Cc1cc(Oc2nccc3occc23)ccc1-c1c(C)c(=O)[nH]c(=O)n1C,10.1021/acsmedchemlett.9b00050
CHEMBL4453318,170093,1,None,-1,2,Human,8.4,pEC50,=,8.4,Functional,AgonistactivityatD5R(unknownorigin)expressedinHEK293cellsassessedaseffectoncAMPaccumulationincubatedfor10minsbyGs-cAMPGlosensorassayAgonistactivityatD5R(unknownorigin)expressedinHEK293cellsassessedaseffectoncAMPaccumulationincubatedfor10minsbyGs-cAMPGlosensorassay,ChEMBL,363,3,1,6,3.3,Cc1cc(Oc2nccc3occc23)ccc1-c1c(C)c(=O)[nH]c(=O)n1C,10.1021/acsmedchemlett.9b00050
11681599,74745,0,None,-,0,Human,10.3,pKi,=,10.3,Functional,InhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassayInhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassay,ChEMBL,301,0,1,2,3.7,CN1CCc2ccccc2Cc2ccc(O)c(Cl)c2CC1,10.1021/jm051237e
CHEMBL203637,74745,0,None,-,0,Human,10.3,pKi,=,10.3,Functional,InhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassayInhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassay,ChEMBL,301,0,1,2,3.7,CN1CCc2ccccc2Cc2ccc(O)c(Cl)c2CC1,10.1021/jm051237e
11623343,140180,1,None,-,0,Human,9.3,pKi,=,9.3,Functional,InhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassayInhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassay,ChEMBL,283,0,2,3,2.7,CN1CCc2cc(O)ccc2Cc2ccc(O)cc2CC1,10.1021/jm051237e
CHEMBL381936,140180,1,None,-,0,Human,9.3,pKi,=,9.3,Functional,InhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassayInhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassay,ChEMBL,283,0,2,3,2.7,CN1CCc2cc(O)ccc2Cc2ccc(O)cc2CC1,10.1021/jm051237e
11493746,140659,0,None,-,0,Human,8.9,pKi,=,8.9,Functional,InhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassayInhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassay,ChEMBL,335,0,1,2,4.3,CN1CCc2ccccc2Cc2cc(Cl)c(O)c(Cl)c2CC1,10.1021/jm051237e
CHEMBL383451,140659,0,None,-,0,Human,8.9,pKi,=,8.9,Functional,InhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassayInhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassay,ChEMBL,335,0,1,2,4.3,CN1CCc2ccccc2Cc2cc(Cl)c(O)c(Cl)c2CC1,10.1021/jm051237e
11595240,139530,0,None,-,0,Human,8.8,pKi,=,8.8,Functional,InhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassayInhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassay,ChEMBL,301,0,1,2,3.7,CN1CCc2ccccc2Cc2c(ccc(O)c2Cl)CC1,10.1021/jm051237e
CHEMBL380464,139530,0,None,-,0,Human,8.8,pKi,=,8.8,Functional,InhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassayInhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassay,ChEMBL,301,0,1,2,3.7,CN1CCc2ccccc2Cc2c(ccc(O)c2Cl)CC1,10.1021/jm051237e
11558055,72730,1,None,-,0,Human,8.8,pKi,=,8.8,Functional,InhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassayInhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassay,ChEMBL,267,0,1,2,3.0,CN1CCc2ccccc2Cc2ccc(O)cc2CC1,10.1021/jm051237e
CHEMBL1204122,72730,1,None,-,0,Human,8.8,pKi,=,8.8,Functional,InhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassayInhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassay,ChEMBL,267,0,1,2,3.0,CN1CCc2ccccc2Cc2ccc(O)cc2CC1,10.1021/jm051237e
CHEMBL201170,72730,1,None,-,0,Human,8.8,pKi,=,8.8,Functional,InhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassayInhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassay,ChEMBL,267,0,1,2,3.0,CN1CCc2ccccc2Cc2ccc(O)cc2CC1,10.1021/jm051237e
11558055,72730,1,None,-,0,Human,8.8,pKi,=,8.8,Functional,InhibitionofbindingtohumanD5receptorexpressedinHEK293cellsbyfunctionalcalciumassayInhibitionofbindingtohumanD5receptorexpressedinHEK293cellsbyfunctionalcalciumassay,ChEMBL,267,0,1,2,3.0,CN1CCc2ccccc2Cc2ccc(O)cc2CC1,10.1021/jm050846j
CHEMBL1204122,72730,1,None,-,0,Human,8.8,pKi,=,8.8,Functional,InhibitionofbindingtohumanD5receptorexpressedinHEK293cellsbyfunctionalcalciumassayInhibitionofbindingtohumanD5receptorexpressedinHEK293cellsbyfunctionalcalciumassay,ChEMBL,267,0,1,2,3.0,CN1CCc2ccccc2Cc2ccc(O)cc2CC1,10.1021/jm050846j
CHEMBL201170,72730,1,None,-,0,Human,8.8,pKi,=,8.8,Functional,InhibitionofbindingtohumanD5receptorexpressedinHEK293cellsbyfunctionalcalciumassayInhibitionofbindingtohumanD5receptorexpressedinHEK293cellsbyfunctionalcalciumassay,ChEMBL,267,0,1,2,3.0,CN1CCc2ccccc2Cc2ccc(O)cc2CC1,10.1021/jm050846j
11522339,74824,1,None,-,0,Human,8.0,pKi,=,8.0,Functional,InhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassayInhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassay,ChEMBL,267,0,1,2,3.0,CN1CCc2ccccc2Cc2c(O)cccc2CC1,10.1021/jm051237e
CHEMBL203689,74824,1,None,-,0,Human,8.0,pKi,=,8.0,Functional,InhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassayInhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassay,ChEMBL,267,0,1,2,3.0,CN1CCc2ccccc2Cc2c(O)cccc2CC1,10.1021/jm051237e
11500677,140186,1,None,-,0,Human,6.0,pKi,=,6.0,Functional,InhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassayInhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassay,ChEMBL,281,1,0,2,3.3,COc1ccc2c(c1)Cc1ccccc1CCN(C)CC2,10.1021/jm051237e
CHEMBL381946,140186,1,None,-,0,Human,6.0,pKi,=,6.0,Functional,InhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassayInhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassay,ChEMBL,281,1,0,2,3.3,COc1ccc2c(c1)Cc1ccccc1CCN(C)CC2,10.1021/jm051237e
11573806,74988,0,None,-,0,Human,7.9,pKi,=,7.9,Functional,InhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassayInhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassay,ChEMBL,311,2,0,3,3.3,COc1ccc2c(c1)CCN(C)CCc1cc(OC)ccc1C2,10.1021/jm051237e
CHEMBL204065,74988,0,None,-,0,Human,7.9,pKi,=,7.9,Functional,InhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassayInhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassay,ChEMBL,311,2,0,3,3.3,COc1ccc2c(c1)CCN(C)CCc1cc(OC)ccc1C2,10.1021/jm051237e
5249952,72986,6,None,-,0,Human,7.0,pKi,=,7.0,Functional,InhibitionofbindingtohumanD5receptorexpressedinHEK293cellsbyfunctionalcalciumassayInhibitionofbindingtohumanD5receptorexpressedinHEK293cellsbyfunctionalcalciumassay,ChEMBL,304,1,1,1,4.4,CN1CCc2c([nH]c3ccccc23)CC(c2ccccc2)CC1,10.1021/jm050846j
CHEMBL201584,72986,6,None,-,0,Human,7.0,pKi,=,7.0,Functional,InhibitionofbindingtohumanD5receptorexpressedinHEK293cellsbyfunctionalcalciumassayInhibitionofbindingtohumanD5receptorexpressedinHEK293cellsbyfunctionalcalciumassay,ChEMBL,304,1,1,1,4.4,CN1CCc2c([nH]c3ccccc23)CC(c2ccccc2)CC1,10.1021/jm050846j
4350931,168598,33,None,-,1,Human,7.9,pKi,=,7.9,Functional,ActivityathumanD5dopaminereceptorexpressedinHEK293cellsbycalciumfluorescenceassayActivityathumanD5dopaminereceptorexpressedinHEK293cellsbycalciumfluorescenceassay,ChEMBL,290,0,1,1,3.8,CN1CCc2ccccc2Cc2[nH]c3ccccc3c2CC1,10.1021/jm060213k
CHEMBL441618,168598,33,None,-,1,Human,7.9,pKi,=,7.9,Functional,ActivityathumanD5dopaminereceptorexpressedinHEK293cellsbycalciumfluorescenceassayActivityathumanD5dopaminereceptorexpressedinHEK293cellsbycalciumfluorescenceassay,ChEMBL,290,0,1,1,3.8,CN1CCc2ccccc2Cc2[nH]c3ccccc3c2CC1,10.1021/jm060213k
4350931,168598,33,None,-,1,Human,7.9,pKi,=,7.9,Functional,InhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassayInhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassay,ChEMBL,290,0,1,1,3.8,CN1CCc2ccccc2Cc2[nH]c3ccccc3c2CC1,10.1021/jm051237e
CHEMBL441618,168598,33,None,-,1,Human,7.9,pKi,=,7.9,Functional,InhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassayInhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassay,ChEMBL,290,0,1,1,3.8,CN1CCc2ccccc2Cc2[nH]c3ccccc3c2CC1,10.1021/jm051237e
42626289,147410,0,None,-,0,Human,6.9,pKi,=,6.9,Functional,AntagonistactivityathumanDopamineD5receptorinHEK293cellsassessedaschangeinSKF38393-inducedintracellularcalciumresponseAntagonistactivityathumanDopamineD5receptorinHEK293cellsassessedaschangeinSKF38393-inducedintracellularcalciumresponse,ChEMBL,379,7,0,4,3.3,COc1ccccc1N1CCN(CCCCN2Cc3ccccc3C2=O)CC1,10.1016/j.bmc.2007.06.002
CHEMBL393492,147410,0,None,-,0,Human,6.9,pKi,=,6.9,Functional,AntagonistactivityathumanDopamineD5receptorinHEK293cellsassessedaschangeinSKF38393-inducedintracellularcalciumresponseAntagonistactivityathumanDopamineD5receptorinHEK293cellsassessedaschangeinSKF38393-inducedintracellularcalciumresponse,ChEMBL,379,7,0,4,3.3,COc1ccccc1N1CCN(CCCCN2Cc3ccccc3C2=O)CC1,10.1016/j.bmc.2007.06.002
11566745,74268,0,None,-,0,Human,8.6,pKi,=,8.6,Functional,InhibitionofbindingtohumanD5receptorexpressedinHEK293cellsbyfunctionalcalciumassayInhibitionofbindingtohumanD5receptorexpressedinHEK293cellsbyfunctionalcalciumassay,ChEMBL,283,0,2,3,2.7,CN1CCc2ccccc2Cc2cc(O)c(O)cc2CC1,10.1021/jm050846j
CHEMBL1202298,74268,0,None,-,0,Human,8.6,pKi,=,8.6,Functional,InhibitionofbindingtohumanD5receptorexpressedinHEK293cellsbyfunctionalcalciumassayInhibitionofbindingtohumanD5receptorexpressedinHEK293cellsbyfunctionalcalciumassay,ChEMBL,283,0,2,3,2.7,CN1CCc2ccccc2Cc2cc(O)c(O)cc2CC1,10.1021/jm050846j
CHEMBL203029,74268,0,None,-,0,Human,8.6,pKi,=,8.6,Functional,InhibitionofbindingtohumanD5receptorexpressedinHEK293cellsbyfunctionalcalciumassayInhibitionofbindingtohumanD5receptorexpressedinHEK293cellsbyfunctionalcalciumassay,ChEMBL,283,0,2,3,2.7,CN1CCc2ccccc2Cc2cc(O)c(O)cc2CC1,10.1021/jm050846j
16090814,81087,0,None,-,0,Human,8.6,pKi,=,8.6,Functional,ActivityathumanD5dopaminereceptorexpressedinHEK293cellsbycalciumfluorescenceassayActivityathumanD5dopaminereceptorexpressedinHEK293cellsbycalciumfluorescenceassay,ChEMBL,304,0,1,1,4.2,CN1CCCc2ccccc2Cc2[nH]c3ccccc3c2CC1,10.1021/jm060213k
CHEMBL216258,81087,0,None,-,0,Human,8.6,pKi,=,8.6,Functional,ActivityathumanD5dopaminereceptorexpressedinHEK293cellsbycalciumfluorescenceassayActivityathumanD5dopaminereceptorexpressedinHEK293cellsbycalciumfluorescenceassay,ChEMBL,304,0,1,1,4.2,CN1CCCc2ccccc2Cc2[nH]c3ccccc3c2CC1,10.1021/jm060213k
11716449,140551,0,None,-,0,Human,7.7,pKi,=,7.7,Functional,InhibitionofbindingtohumanD5receptorexpressedinHEK293cellsbyfunctionalcalciumassayInhibitionofbindingtohumanD5receptorexpressedinHEK293cellsbyfunctionalcalciumassay,ChEMBL,304,1,1,1,4.2,CCN1CCc2ccccc2Cc2[nH]c3ccccc3c2CC1,10.1021/jm050846j
CHEMBL382850,140551,0,None,-,0,Human,7.7,pKi,=,7.7,Functional,InhibitionofbindingtohumanD5receptorexpressedinHEK293cellsbyfunctionalcalciumassayInhibitionofbindingtohumanD5receptorexpressedinHEK293cellsbyfunctionalcalciumassay,ChEMBL,304,1,1,1,4.2,CCN1CCc2ccccc2Cc2[nH]c3ccccc3c2CC1,10.1021/jm050846j
5249956,72973,1,None,-,0,Human,8.5,pKi,=,8.5,Functional,InhibitionofbindingtohumanD5receptorexpressedinHEK293cellsbyfunctionalcalciumassayInhibitionofbindingtohumanD5receptorexpressedinHEK293cellsbyfunctionalcalciumassay,ChEMBL,251,0,0,1,3.3,CN1CCc2ccccc2Cc2ccccc2CC1,10.1021/jm050846j
CHEMBL201525,72973,1,None,-,0,Human,8.5,pKi,=,8.5,Functional,InhibitionofbindingtohumanD5receptorexpressedinHEK293cellsbyfunctionalcalciumassayInhibitionofbindingtohumanD5receptorexpressedinHEK293cellsbyfunctionalcalciumassay,ChEMBL,251,0,0,1,3.3,CN1CCc2ccccc2Cc2ccccc2CC1,10.1021/jm050846j
11573628,74273,0,None,-,0,Human,8.5,pKi,=,8.5,Functional,InhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassayInhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassay,ChEMBL,301,0,1,2,3.7,CN1CCc2ccccc2Cc2cc(O)c(Cl)cc2CC1,10.1021/jm051237e
CHEMBL203047,74273,0,None,-,0,Human,8.5,pKi,=,8.5,Functional,InhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassayInhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassay,ChEMBL,301,0,1,2,3.7,CN1CCc2ccccc2Cc2cc(O)c(Cl)cc2CC1,10.1021/jm051237e
11637457,72665,1,None,-,0,Human,7.5,pKi,=,7.5,Functional,InhibitionofbindingtohumanD5receptorexpressedinHEK293cellsbyfunctionalcalciumassayInhibitionofbindingtohumanD5receptorexpressedinHEK293cellsbyfunctionalcalciumassay,ChEMBL,257,0,0,2,3.4,CN1CCc2ccccc2Cc2ccsc2CC1,10.1021/jm050846j
CHEMBL201093,72665,1,None,-,0,Human,7.5,pKi,=,7.5,Functional,InhibitionofbindingtohumanD5receptorexpressedinHEK293cellsbyfunctionalcalciumassayInhibitionofbindingtohumanD5receptorexpressedinHEK293cellsbyfunctionalcalciumassay,ChEMBL,257,0,0,2,3.4,CN1CCc2ccccc2Cc2ccsc2CC1,10.1021/jm050846j
9992499,72964,0,None,-,0,Human,6.5,pKi,=,6.5,Functional,InhibitionofbindingtohumanD5receptorexpressedinHEK293cellsbyfunctionalcalciumassayInhibitionofbindingtohumanD5receptorexpressedinHEK293cellsbyfunctionalcalciumassay,ChEMBL,254,0,0,2,2.6,CN1CCc2ccccc2Cc2ccn(C)c2CC1,10.1021/jm050846j
CHEMBL201483,72964,0,None,-,0,Human,6.5,pKi,=,6.5,Functional,InhibitionofbindingtohumanD5receptorexpressedinHEK293cellsbyfunctionalcalciumassayInhibitionofbindingtohumanD5receptorexpressedinHEK293cellsbyfunctionalcalciumassay,ChEMBL,254,0,0,2,2.6,CN1CCc2ccccc2Cc2ccn(C)c2CC1,10.1021/jm050846j
11716438,140220,1,None,-,0,Human,7.4,pKi,=,7.4,Functional,InhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassayInhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassay,ChEMBL,267,0,1,2,3.0,CN1CCc2ccccc2Cc2cc(O)ccc2CC1,10.1021/jm051237e
CHEMBL382010,140220,1,None,-,0,Human,7.4,pKi,=,7.4,Functional,InhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassayInhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassay,ChEMBL,267,0,1,2,3.0,CN1CCc2ccccc2Cc2cc(O)ccc2CC1,10.1021/jm051237e
44436300,148167,0,None,-,0,Human,6.4,pKi,=,6.4,Functional,AntagonistactivityathumanDopamineD5receptorinHEK293cellsassessedaschangeinSKF38393-inducedintracellularcalciumresponseAntagonistactivityathumanDopamineD5receptorinHEK293cellsassessedaschangeinSKF38393-inducedintracellularcalciumresponse,ChEMBL,399,6,0,5,2.4,O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2ccccc2)CC1,10.1016/j.bmc.2007.06.002
CHEMBL394110,148167,0,None,-,0,Human,6.4,pKi,=,6.4,Functional,AntagonistactivityathumanDopamineD5receptorinHEK293cellsassessedaschangeinSKF38393-inducedintracellularcalciumresponseAntagonistactivityathumanDopamineD5receptorinHEK293cellsassessedaschangeinSKF38393-inducedintracellularcalciumresponse,ChEMBL,399,6,0,5,2.4,O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2ccccc2)CC1,10.1016/j.bmc.2007.06.002
11558247,74993,0,None,-,0,Human,7.4,pKi,=,7.4,Functional,InhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassayInhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassay,ChEMBL,282,0,2,3,2.6,CN1CCc2ccccc2Cc2cc(N)c(O)cc2CC1,10.1021/jm051237e
CHEMBL204098,74993,0,None,-,0,Human,7.4,pKi,=,7.4,Functional,InhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassayInhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassay,ChEMBL,282,0,2,3,2.6,CN1CCc2ccccc2Cc2cc(N)c(O)cc2CC1,10.1021/jm051237e
75201901,165726,11,None,-,4,Human,8.3,pKi,=,8.3,Functional,AgonistactivityatdopamineD5receptor(unknownorigin)AgonistactivityatdopamineD5receptor(unknownorigin),ChEMBL,356,3,0,6,4.9,Cc1cc(Oc2nccc3occc23)ccc1-c1c(C)ncc2nccn12,10.1021/acs.jmedchem.8b01622
CHEMBL4277264,165726,11,None,-,4,Human,8.3,pKi,=,8.3,Functional,AgonistactivityatdopamineD5receptor(unknownorigin)AgonistactivityatdopamineD5receptor(unknownorigin),ChEMBL,356,3,0,6,4.9,Cc1cc(Oc2nccc3occc23)ccc1-c1c(C)ncc2nccn12,10.1021/acs.jmedchem.8b01622
11536995,138898,1,None,-,0,Human,7.3,pKi,=,7.3,Functional,InhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassayInhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassay,ChEMBL,281,1,0,2,3.3,COc1cccc2c1Cc1ccccc1CCN(C)CC2,10.1021/jm051237e
CHEMBL379662,138898,1,None,-,0,Human,7.3,pKi,=,7.3,Functional,InhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassayInhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassay,ChEMBL,281,1,0,2,3.3,COc1cccc2c1Cc1ccccc1CCN(C)CC2,10.1021/jm051237e
11718008,74863,0,None,-,0,Human,7.2,pKi,=,7.2,Functional,InhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassayInhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassay,ChEMBL,349,1,0,2,4.6,COc1c(Cl)cc2c(c1Cl)Cc1ccccc1CCN(C)CC2,10.1021/jm051237e
CHEMBL203734,74863,0,None,-,0,Human,7.2,pKi,=,7.2,Functional,InhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassayInhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassay,ChEMBL,349,1,0,2,4.6,COc1c(Cl)cc2c(c1Cl)Cc1ccccc1CCN(C)CC2,10.1021/jm051237e
44408818,139508,1,None,-,0,Human,8.1,pKi,=,8.1,Functional,InhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassayInhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassay,ChEMBL,281,1,0,2,3.3,COc1ccc2c(c1)CCN(C)CCc1ccccc1C2,10.1021/jm051237e
CHEMBL380330,139508,1,None,-,0,Human,8.1,pKi,=,8.1,Functional,InhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassayInhibitionofD5dopaminereceptorinHEK293cellsbyintracellularcalciumassay,ChEMBL,281,1,0,2,3.3,COc1ccc2c(c1)CCN(C)CCc1ccccc1C2,10.1021/jm051237e
16090821,81339,0,None,-,0,Human,7.1,pKi,=,7.1,Functional,ActivityathumanD5dopaminereceptorexpressedinHEK293cellsbycalciumfluorescenceassayActivityathumanD5dopaminereceptorexpressedinHEK293cellsbycalciumfluorescenceassay,ChEMBL,304,0,1,1,4.2,CN1CCCc2c([nH]c3ccccc23)Cc2ccccc2CC1,10.1021/jm060213k
CHEMBL216439,81339,0,None,-,0,Human,7.1,pKi,=,7.1,Functional,ActivityathumanD5dopaminereceptorexpressedinHEK293cellsbycalciumfluorescenceassayActivityathumanD5dopaminereceptorexpressedinHEK293cellsbycalciumfluorescenceassay,ChEMBL,304,0,1,1,4.2,CN1CCCc2c([nH]c3ccccc23)Cc2ccccc2CC1,10.1021/jm060213k
