ChEMBL ID,Receptor,Species,Purchasable,No. records,Assay type,Min.,Average,Max.,Unit,Mol. weight,Rot. Bonds,H don,H acc,LogP,Smiles,,,,,
CHEMBL134641,3370,15,None,-1,5,Human,6.9,pEC50,=,6.9,Functional,AgonistactivityathumanmuscarinicM3receptorexpressedinCHOcellsafter30minsbyGTPgamma35SbindingassayAgonistactivityathumanmuscarinicM3receptorexpressedinCHOcellsafter30minsbyGTPgamma35Sbindingassay,ChEMBL,193,2,0,4,0.9,CO/N=C(/[C@H]1CN2CCC1CC2)\C#N,10.1016/j.bmcl.2015.08.011
3652,4006,67,None,-275,9,Human,6.9,pEC50,=,6.9,Functional,AgonistactivityathumanmuscarinicM3receptorexpressedinBHK-21cellsassessedasincreaseofacetylcholine-inducedcalciumfluxbyFLIPRassayAgonistactivityathumanmuscarinicM3receptorexpressedinBHK-21cellsassessedasincreaseofacetylcholine-inducedcalciumfluxbyFLIPRassay,ChEMBL,281,7,0,5,3.2,CCCCCCOc1nsnc1C1=CCCN(C1)C,10.1021/jm100697g
57,4006,67,None,-275,9,Human,6.9,pEC50,=,6.9,Functional,AgonistactivityathumanmuscarinicM3receptorexpressedinBHK-21cellsassessedasincreaseofacetylcholine-inducedcalciumfluxbyFLIPRassayAgonistactivityathumanmuscarinicM3receptorexpressedinBHK-21cellsassessedasincreaseofacetylcholine-inducedcalciumfluxbyFLIPRassay,ChEMBL,281,7,0,5,3.2,CCCCCCOc1nsnc1C1=CCCN(C1)C,10.1021/jm100697g
60809,4006,67,None,-275,9,Human,6.9,pEC50,=,6.9,Functional,AgonistactivityathumanmuscarinicM3receptorexpressedinBHK-21cellsassessedasincreaseofacetylcholine-inducedcalciumfluxbyFLIPRassayAgonistactivityathumanmuscarinicM3receptorexpressedinBHK-21cellsassessedasincreaseofacetylcholine-inducedcalciumfluxbyFLIPRassay,ChEMBL,281,7,0,5,3.2,CCCCCCOc1nsnc1C1=CCCN(C1)C,10.1021/jm100697g
CHEMBL21536,4006,67,None,-275,9,Human,6.9,pEC50,=,6.9,Functional,AgonistactivityathumanmuscarinicM3receptorexpressedinBHK-21cellsassessedasincreaseofacetylcholine-inducedcalciumfluxbyFLIPRassayAgonistactivityathumanmuscarinicM3receptorexpressedinBHK-21cellsassessedasincreaseofacetylcholine-inducedcalciumfluxbyFLIPRassay,ChEMBL,281,7,0,5,3.2,CCCCCCOc1nsnc1C1=CCCN(C1)C,10.1021/jm100697g
DB15357,4006,67,None,-275,9,Human,6.9,pEC50,=,6.9,Functional,AgonistactivityathumanmuscarinicM3receptorexpressedinBHK-21cellsassessedasincreaseofacetylcholine-inducedcalciumfluxbyFLIPRassayAgonistactivityathumanmuscarinicM3receptorexpressedinBHK-21cellsassessedasincreaseofacetylcholine-inducedcalciumfluxbyFLIPRassay,ChEMBL,281,7,0,5,3.2,CCCCCCOc1nsnc1C1=CCCN(C1)C,10.1021/jm100697g
650899,54074,10,None,-4,5,Human,4.9,pEC50,=,4.9,Functional,"PUBCHEM_BIOASSAY:DiscoveryofnovelallostericmodulatorsoftheM1muscarinicreceptor:AgonistNMScompetitionatM3.(Classofassay:confirmatory)[Relatedpubchemassays:1488(DiscoveryofnovelallostericmodulatorsoftheM1muscarinicreceptor:AgonistConfirmationAssay),626(DiscoveryofNovelAllostericModulatorsoftheM1MuscarinicReceptor:AgonistPrimaryScreen)]PUBCHEM_BIOASSAY:DiscoveryofnovelallostericmodulatorsoftheM1muscarinicreceptor:AgonistNMScompetitionatM3.(Classofassay:confirmatory)[Relatedpubchemassays:1488(DiscoveryofnovelallostericmodulatorsoftheM1muscarinicreceptor:AgonistConfirmationAssay),626(DiscoveryofNovelAllostericModulatorsoftheM1MuscarinicReceptor:AgonistPrimaryScreen)]",ChEMBL,319,6,2,4,1.6,CCOC(=O)N1CCC(NCCNC(=O)c2ccccc2)CC1,nan
CHEMBL1535797,54074,10,None,-4,5,Human,4.9,pEC50,=,4.9,Functional,"PUBCHEM_BIOASSAY:DiscoveryofnovelallostericmodulatorsoftheM1muscarinicreceptor:AgonistNMScompetitionatM3.(Classofassay:confirmatory)[Relatedpubchemassays:1488(DiscoveryofnovelallostericmodulatorsoftheM1muscarinicreceptor:AgonistConfirmationAssay),626(DiscoveryofNovelAllostericModulatorsoftheM1MuscarinicReceptor:AgonistPrimaryScreen)]PUBCHEM_BIOASSAY:DiscoveryofnovelallostericmodulatorsoftheM1muscarinicreceptor:AgonistNMScompetitionatM3.(Classofassay:confirmatory)[Relatedpubchemassays:1488(DiscoveryofnovelallostericmodulatorsoftheM1muscarinicreceptor:AgonistConfirmationAssay),626(DiscoveryofNovelAllostericModulatorsoftheM1MuscarinicReceptor:AgonistPrimaryScreen)]",ChEMBL,319,6,2,4,1.6,CCOC(=O)N1CCC(NCCNC(=O)c2ccccc2)CC1,nan
CHEMBL1609153,54074,10,None,-4,5,Human,4.9,pEC50,=,4.9,Functional,"PUBCHEM_BIOASSAY:DiscoveryofnovelallostericmodulatorsoftheM1muscarinicreceptor:AgonistNMScompetitionatM3.(Classofassay:confirmatory)[Relatedpubchemassays:1488(DiscoveryofnovelallostericmodulatorsoftheM1muscarinicreceptor:AgonistConfirmationAssay),626(DiscoveryofNovelAllostericModulatorsoftheM1MuscarinicReceptor:AgonistPrimaryScreen)]PUBCHEM_BIOASSAY:DiscoveryofnovelallostericmodulatorsoftheM1muscarinicreceptor:AgonistNMScompetitionatM3.(Classofassay:confirmatory)[Relatedpubchemassays:1488(DiscoveryofnovelallostericmodulatorsoftheM1muscarinicreceptor:AgonistConfirmationAssay),626(DiscoveryofNovelAllostericModulatorsoftheM1MuscarinicReceptor:AgonistPrimaryScreen)]",ChEMBL,319,6,2,4,1.6,CCOC(=O)N1CCC(NCCNC(=O)c2ccccc2)CC1,nan
CHEMBL1223804,15871,0,None,-316,5,Human,6.9,pEC50,=,6.9,Functional,AgonistactivityathumanmuscarinicM3receptorexpressedinCHOcellsassessedaseffectoncalciummobilizationbyFLIPRassayAgonistactivityathumanmuscarinicM3receptorexpressedinCHOcellsassessedaseffectoncalciummobilizationbyFLIPRassay,ChEMBL,370,4,0,3,4.1,CCO[C@H]1CC[C@](C)(N2CCC(N3C(=O)Cc4ccc(C)cc43)CC2)CC1,10.1016/j.bmcl.2010.07.097
CHEMBL1223864,15899,0,None,-100,5,Human,5.9,pEC50,=,5.9,Functional,AgonistactivityathumanmuscarinicM3receptorexpressedinCHOcellsassessedaseffectoncalciummobilizationbyFLIPRassayAgonistactivityathumanmuscarinicM3receptorexpressedinCHOcellsassessedaseffectoncalciummobilizationbyFLIPRassay,ChEMBL,436,5,0,7,3.4,CCO[C@H]1CC[C@](C)(N2CCC(n3c(=O)oc4ccc(S(C)(=O)=O)cc43)CC2)CC1,10.1016/j.bmcl.2010.07.097
156015300,176866,0,None,-,1,Human,7.9,pEC50,=,7.9,Functional,AntagonistactivityathumanmuscarinicM3receptorexpressedinHEK293assessedasinhibitionofcarbachol-inducedIP1accumulationpreincubatedfor30minsfollowedbycarbacholadditionandmeasuredafter90minsbyTR-HTRFassayAntagonistactivityathumanmuscarinicM3receptorexpressedinHEK293assessedasinhibitionofcarbachol-inducedIP1accumulationpreincubatedfor30minsfollowedbycarbacholadditionandmeasuredafter90minsbyTR-HTRFassay,ChEMBL,362,4,2,3,4.7,O=C(Nc1ccc(F)cc1-c1cccc(Cl)c1)OCC1CCNCC1,10.1021/acs.jmedchem.0c00297
CHEMBL4640703,176866,0,None,-,1,Human,7.9,pEC50,=,7.9,Functional,AntagonistactivityathumanmuscarinicM3receptorexpressedinHEK293assessedasinhibitionofcarbachol-inducedIP1accumulationpreincubatedfor30minsfollowedbycarbacholadditionandmeasuredafter90minsbyTR-HTRFassayAntagonistactivityathumanmuscarinicM3receptorexpressedinHEK293assessedasinhibitionofcarbachol-inducedIP1accumulationpreincubatedfor30minsfollowedbycarbacholadditionandmeasuredafter90minsbyTR-HTRFassay,ChEMBL,362,4,2,3,4.7,O=C(Nc1ccc(F)cc1-c1cccc(Cl)c1)OCC1CCNCC1,10.1021/acs.jmedchem.0c00297
10240891,201731,0,None,-1,3,Human,4.8,pEC50,=,4.8,Functional,EffectiveconcentrationforMIPA(muscarinic-stimulatedinositolphosphateaccumulation)activityinSK-N-SHneuroblastomacellsexpressinghumanmuscarinicM3receptorEffectiveconcentrationforMIPA(muscarinic-stimulatedinositolphosphateaccumulation)activityinSK-N-SHneuroblastomacellsexpressinghumanmuscarinicM3receptor,ChEMBL,140,1,0,3,0.3,CO/N=C1\CN2CCC1C2,10.1016/S0960-894X(00)80538-7
CHEMBL85678,201731,0,None,-1,3,Human,4.8,pEC50,=,4.8,Functional,EffectiveconcentrationforMIPA(muscarinic-stimulatedinositolphosphateaccumulation)activityinSK-N-SHneuroblastomacellsexpressinghumanmuscarinicM3receptorEffectiveconcentrationforMIPA(muscarinic-stimulatedinositolphosphateaccumulation)activityinSK-N-SHneuroblastomacellsexpressinghumanmuscarinicM3receptor,ChEMBL,140,1,0,3,0.3,CO/N=C1\CN2CCC1C2,10.1016/S0960-894X(00)80538-7
2551,776,22,None,-9,12,Human,4.8,pEC50,=,4.8,Functional,AgonistactivityathumanM3receptorinHEK293cellsassessedasinductionofcalciumresponsebyfluorescenceassayAgonistactivityathumanM3receptorinHEK293cellsassessedasinductionofcalciumresponsebyfluorescenceassay,ChEMBL,147,3,1,2,-0.2,NC(=O)OCC[N+](C)(C)C,10.1021/jm201348t
298,776,22,None,-9,12,Human,4.8,pEC50,=,4.8,Functional,AgonistactivityathumanM3receptorinHEK293cellsassessedasinductionofcalciumresponsebyfluorescenceassayAgonistactivityathumanM3receptorinHEK293cellsassessedasinductionofcalciumresponsebyfluorescenceassay,ChEMBL,147,3,1,2,-0.2,NC(=O)OCC[N+](C)(C)C,10.1021/jm201348t
488,776,22,None,-9,12,Human,4.8,pEC50,=,4.8,Functional,AgonistactivityathumanM3receptorinHEK293cellsassessedasinductionofcalciumresponsebyfluorescenceassayAgonistactivityathumanM3receptorinHEK293cellsassessedasinductionofcalciumresponsebyfluorescenceassay,ChEMBL,147,3,1,2,-0.2,NC(=O)OCC[N+](C)(C)C,10.1021/jm201348t
CHEMBL965,776,22,None,-9,12,Human,4.8,pEC50,=,4.8,Functional,AgonistactivityathumanM3receptorinHEK293cellsassessedasinductionofcalciumresponsebyfluorescenceassayAgonistactivityathumanM3receptorinHEK293cellsassessedasinductionofcalciumresponsebyfluorescenceassay,ChEMBL,147,3,1,2,-0.2,NC(=O)OCC[N+](C)(C)C,10.1021/jm201348t
DB00411,776,22,None,-9,12,Human,4.8,pEC50,=,4.8,Functional,AgonistactivityathumanM3receptorinHEK293cellsassessedasinductionofcalciumresponsebyfluorescenceassayAgonistactivityathumanM3receptorinHEK293cellsassessedasinductionofcalciumresponsebyfluorescenceassay,ChEMBL,147,3,1,2,-0.2,NC(=O)OCC[N+](C)(C)C,10.1021/jm201348t
CHEMBL1223862,15897,0,None,-630,5,Human,5.8,pEC50,=,5.8,Functional,AgonistactivityathumanmuscarinicM3receptorexpressedinCHOcellsassessedaseffectoncalciummobilizationbyFLIPRassayAgonistactivityathumanmuscarinicM3receptorexpressedinCHOcellsassessedaseffectoncalciummobilizationbyFLIPRassay,ChEMBL,388,5,0,6,4.0,CCO[C@H]1CC[C@](C)(N2CCC(n3c(=O)oc4ccc(OC)cc43)CC2)CC1,10.1016/j.bmcl.2010.07.097
9990434,105762,0,None,-3,3,Human,4.8,pEC50,=,4.8,Functional,EffectiveconcentrationforMIPA(muscarinic-stimulatedinositolphosphateaccumulation)activityinSK-N-SHneuroblastomacellsexpressinghumanmuscarinicM3receptorEffectiveconcentrationforMIPA(muscarinic-stimulatedinositolphosphateaccumulation)activityinSK-N-SHneuroblastomacellsexpressinghumanmuscarinicM3receptor,ChEMBL,202,2,0,3,0.7,C#CCC#CCO/N=C1\CN2CCC1C2,10.1016/S0960-894X(00)80538-7
CHEMBL313918,105762,0,None,-3,3,Human,4.8,pEC50,=,4.8,Functional,EffectiveconcentrationforMIPA(muscarinic-stimulatedinositolphosphateaccumulation)activityinSK-N-SHneuroblastomacellsexpressinghumanmuscarinicM3receptorEffectiveconcentrationforMIPA(muscarinic-stimulatedinositolphosphateaccumulation)activityinSK-N-SHneuroblastomacellsexpressinghumanmuscarinicM3receptor,ChEMBL,202,2,0,3,0.7,C#CCC#CCO/N=C1\CN2CCC1C2,10.1016/S0960-894X(00)80538-7
156021744,177388,0,None,-,1,Human,7.8,pEC50,=,7.8,Functional,AntagonistactivityathumanmuscarinicM3receptorexpressedinHEK293assessedasinhibitionofcarbachol-inducedIP1accumulationpreincubatedfor30minsfollowedbycarbacholadditionandmeasuredafter90minsbyTR-HTRFassayAntagonistactivityathumanmuscarinicM3receptorexpressedinHEK293assessedasinhibitionofcarbachol-inducedIP1accumulationpreincubatedfor30minsfollowedbycarbacholadditionandmeasuredafter90minsbyTR-HTRFassay,ChEMBL,374,3,1,3,4.8,O=C(Nc1ccc(F)cc1-c1cccc(Cl)c1)O[C@H]1CN2CCC1CC2,10.1021/acs.jmedchem.0c00297
CHEMBL4648071,177388,0,None,-,1,Human,7.8,pEC50,=,7.8,Functional,AntagonistactivityathumanmuscarinicM3receptorexpressedinHEK293assessedasinhibitionofcarbachol-inducedIP1accumulationpreincubatedfor30minsfollowedbycarbacholadditionandmeasuredafter90minsbyTR-HTRFassayAntagonistactivityathumanmuscarinicM3receptorexpressedinHEK293assessedasinhibitionofcarbachol-inducedIP1accumulationpreincubatedfor30minsfollowedbycarbacholadditionandmeasuredafter90minsbyTR-HTRFassay,ChEMBL,374,3,1,3,4.8,O=C(Nc1ccc(F)cc1-c1cccc(Cl)c1)O[C@H]1CN2CCC1CC2,10.1021/acs.jmedchem.0c00297
2551,776,22,None,-9,12,Human,5.7,pEC50,=,5.7,Functional,AgonistactivityathumanmuscarinicM3receptorexpressedinCHOcellsAgonistactivityathumanmuscarinicM3receptorexpressedinCHOcells,ChEMBL,147,3,1,2,-0.2,NC(=O)OCC[N+](C)(C)C,10.1016/j.bmc.2006.10.040
298,776,22,None,-9,12,Human,5.7,pEC50,=,5.7,Functional,AgonistactivityathumanmuscarinicM3receptorexpressedinCHOcellsAgonistactivityathumanmuscarinicM3receptorexpressedinCHOcells,ChEMBL,147,3,1,2,-0.2,NC(=O)OCC[N+](C)(C)C,10.1016/j.bmc.2006.10.040
488,776,22,None,-9,12,Human,5.7,pEC50,=,5.7,Functional,AgonistactivityathumanmuscarinicM3receptorexpressedinCHOcellsAgonistactivityathumanmuscarinicM3receptorexpressedinCHOcells,ChEMBL,147,3,1,2,-0.2,NC(=O)OCC[N+](C)(C)C,10.1016/j.bmc.2006.10.040
CHEMBL965,776,22,None,-9,12,Human,5.7,pEC50,=,5.7,Functional,AgonistactivityathumanmuscarinicM3receptorexpressedinCHOcellsAgonistactivityathumanmuscarinicM3receptorexpressedinCHOcells,ChEMBL,147,3,1,2,-0.2,NC(=O)OCC[N+](C)(C)C,10.1016/j.bmc.2006.10.040
DB00411,776,22,None,-9,12,Human,5.7,pEC50,=,5.7,Functional,AgonistactivityathumanmuscarinicM3receptorexpressedinCHOcellsAgonistactivityathumanmuscarinicM3receptorexpressedinCHOcells,ChEMBL,147,3,1,2,-0.2,NC(=O)OCC[N+](C)(C)C,10.1016/j.bmc.2006.10.040
156015097,176826,0,None,-,1,Human,7.7,pEC50,=,7.7,Functional,AntagonistactivityathumanmuscarinicM3receptorexpressedinHEK293assessedasinhibitionofcarbachol-inducedIP1accumulationpreincubatedfor30minsfollowedbycarbacholadditionandmeasuredafter90minsbyTR-HTRFassayAntagonistactivityathumanmuscarinicM3receptorexpressedinHEK293assessedasinhibitionofcarbachol-inducedIP1accumulationpreincubatedfor30minsfollowedbycarbacholadditionandmeasuredafter90minsbyTR-HTRFassay,ChEMBL,392,3,1,3,4.9,O=C(Nc1ccc(F)cc1-c1ccc(F)c(Cl)c1)O[C@H]1CN2CCC1CC2,10.1021/acs.jmedchem.0c00297
CHEMBL4640324,176826,0,None,-,1,Human,7.7,pEC50,=,7.7,Functional,AntagonistactivityathumanmuscarinicM3receptorexpressedinHEK293assessedasinhibitionofcarbachol-inducedIP1accumulationpreincubatedfor30minsfollowedbycarbacholadditionandmeasuredafter90minsbyTR-HTRFassayAntagonistactivityathumanmuscarinicM3receptorexpressedinHEK293assessedasinhibitionofcarbachol-inducedIP1accumulationpreincubatedfor30minsfollowedbycarbacholadditionandmeasuredafter90minsbyTR-HTRFassay,ChEMBL,392,3,1,3,4.9,O=C(Nc1ccc(F)cc1-c1ccc(F)c(Cl)c1)O[C@H]1CN2CCC1CC2,10.1021/acs.jmedchem.0c00297
CHEMBL1223806,15873,0,None,-251,5,Human,5.7,pEC50,=,5.7,Functional,AgonistactivityathumanmuscarinicM3receptorexpressedinCHOcellsassessedaseffectoncalciummobilizationbyFLIPRassayAgonistactivityathumanmuscarinicM3receptorexpressedinCHOcellsassessedaseffectoncalciummobilizationbyFLIPRassay,ChEMBL,358,3,0,5,3.9,CO[C@H]1CC[C@](C)(N2CCC(n3c(=O)oc4ccc(C)cc43)CC2)CC1,10.1016/j.bmcl.2010.07.097
CHEMBL1223861,15896,0,None,-1584,5,Human,5.7,pEC50,=,5.7,Functional,AgonistactivityathumanmuscarinicM3receptorexpressedinCHOcellsassessedaseffectoncalciummobilizationbyFLIPRassayAgonistactivityathumanmuscarinicM3receptorexpressedinCHOcellsassessedaseffectoncalciummobilizationbyFLIPRassay,ChEMBL,390,4,0,5,4.4,CCO[C@H]1CC[C@](C)(N2CCC(n3c(=O)oc4c(F)cc(C)cc43)CC2)CC1,10.1016/j.bmcl.2010.07.097
187,253,29,None,-1,6,Human,6.7,pEC50,=,6.7,Functional,AgonistactivityathumanmuscarinicM3receptorexpressedinCHOcellsafter30minsbyGTPgamma35SbindingassayAgonistactivityathumanmuscarinicM3receptorexpressedinCHOcellsafter30minsbyGTPgamma35Sbindingassay,ChEMBL,146,3,0,2,0.3,CC(=O)OCC[N+](C)(C)C,10.1016/j.bmcl.2015.08.011
294,253,29,None,-1,6,Human,6.7,pEC50,=,6.7,Functional,AgonistactivityathumanmuscarinicM3receptorexpressedinCHOcellsafter30minsbyGTPgamma35SbindingassayAgonistactivityathumanmuscarinicM3receptorexpressedinCHOcellsafter30minsbyGTPgamma35Sbindingassay,ChEMBL,146,3,0,2,0.3,CC(=O)OCC[N+](C)(C)C,10.1016/j.bmcl.2015.08.011
65,253,29,None,-1,6,Human,6.7,pEC50,=,6.7,Functional,AgonistactivityathumanmuscarinicM3receptorexpressedinCHOcellsafter30minsbyGTPgamma35SbindingassayAgonistactivityathumanmuscarinicM3receptorexpressedinCHOcellsafter30minsbyGTPgamma35Sbindingassay,ChEMBL,146,3,0,2,0.3,CC(=O)OCC[N+](C)(C)C,10.1016/j.bmcl.2015.08.011
8593,253,29,None,-1,6,Human,6.7,pEC50,=,6.7,Functional,AgonistactivityathumanmuscarinicM3receptorexpressedinCHOcellsafter30minsbyGTPgamma35SbindingassayAgonistactivityathumanmuscarinicM3receptorexpressedinCHOcellsafter30minsbyGTPgamma35Sbindingassay,ChEMBL,146,3,0,2,0.3,CC(=O)OCC[N+](C)(C)C,10.1016/j.bmcl.2015.08.011
CHEMBL667,253,29,None,-1,6,Human,6.7,pEC50,=,6.7,Functional,AgonistactivityathumanmuscarinicM3receptorexpressedinCHOcellsafter30minsbyGTPgamma35SbindingassayAgonistactivityathumanmuscarinicM3receptorexpressedinCHOcellsafter30minsbyGTPgamma35Sbindingassay,ChEMBL,146,3,0,2,0.3,CC(=O)OCC[N+](C)(C)C,10.1016/j.bmcl.2015.08.011
DB03128,253,29,None,-1,6,Human,6.7,pEC50,=,6.7,Functional,AgonistactivityathumanmuscarinicM3receptorexpressedinCHOcellsafter30minsbyGTPgamma35SbindingassayAgonistactivityathumanmuscarinicM3receptorexpressedinCHOcellsafter30minsbyGTPgamma35Sbindingassay,ChEMBL,146,3,0,2,0.3,CC(=O)OCC[N+](C)(C)C,10.1016/j.bmcl.2015.08.011
71737672,2517,9,None,-3,6,Human,5.7,pEC50,=,5.7,Functional,Activityathumanmuscarinicacetylcholinereceptorsubtype3expressedinCHOcellsbycalciummobilizationassayActivityathumanmuscarinicacetylcholinereceptorsubtype3expressedinCHOcellsbycalciummobilizationassay,ChEMBL,494,6,1,4,4.0,CCN(C(=O)C1CCN(CC1)S(=O)(=O)c1ccc2c(c1)cn[nH]2)Cc1ccccc1C(F)(F)F,10.1021/jm500995y
8687,2517,9,None,-3,6,Human,5.7,pEC50,=,5.7,Functional,Activityathumanmuscarinicacetylcholinereceptorsubtype3expressedinCHOcellsbycalciummobilizationassayActivityathumanmuscarinicacetylcholinereceptorsubtype3expressedinCHOcellsbycalciummobilizationassay,ChEMBL,494,6,1,4,4.0,CCN(C(=O)C1CCN(CC1)S(=O)(=O)c1ccc2c(c1)cn[nH]2)Cc1ccccc1C(F)(F)F,10.1021/jm500995y
CHEMBL3329755,2517,9,None,-3,6,Human,5.7,pEC50,=,5.7,Functional,Activityathumanmuscarinicacetylcholinereceptorsubtype3expressedinCHOcellsbycalciummobilizationassayActivityathumanmuscarinicacetylcholinereceptorsubtype3expressedinCHOcellsbycalciummobilizationassay,ChEMBL,494,6,1,4,4.0,CCN(C(=O)C1CCN(CC1)S(=O)(=O)c1ccc2c(c1)cn[nH]2)Cc1ccccc1C(F)(F)F,10.1021/jm500995y
44158142,187922,34,None,-1,4,Human,5.7,pEC50,=,5.7,Functional,AgonistactivityathumanmuscarinicM3expressedinCHOcellsassessedasstimulationofcalciummobilizationAgonistactivityathumanmuscarinicM3expressedinCHOcellsassessedasstimulationofcalciummobilization,ChEMBL,339,2,0,2,4.1,O=C1C(=O)N(Cc2ccc(C(F)(F)F)cc2)c2c(Cl)cccc21,10.1016/j.bmcl.2009.11.089
