ChEMBL ID,Receptor,Species,Purchasable,No. records,Assay type,Min.,Average,Max.,Unit,Mol. weight,Rot. Bonds,H don,H acc,LogP,Smiles,,,,,
25070581,61070,0,None,-1,2,Human,6.8,pEC50,=,6.8,Functional,Agonistactivityathuman5HT2BreceptorexpressedinCHO-K1cellsassessedasincreaseoffluorescencebasedcalciummobilizationbyFLIPRassayAgonistactivityathuman5HT2BreceptorexpressedinCHO-K1cellsassessedasincreaseoffluorescencebasedcalciummobilizationbyFLIPRassay,ChEMBL,253,2,1,3,2.1,Cc1ccc(Cc2ncc3c(n2)CCNCC3)cc1,10.1016/j.bmcl.2010.11.120
CHEMBL1770380,61070,0,None,-1,2,Human,6.8,pEC50,=,6.8,Functional,Agonistactivityathuman5HT2BreceptorexpressedinCHO-K1cellsassessedasincreaseoffluorescencebasedcalciummobilizationbyFLIPRassayAgonistactivityathuman5HT2BreceptorexpressedinCHO-K1cellsassessedasincreaseoffluorescencebasedcalciummobilizationbyFLIPRassay,ChEMBL,253,2,1,3,2.1,Cc1ccc(Cc2ncc3c(n2)CCNCC3)cc1,10.1016/j.bmcl.2010.11.120
134265616,163713,0,None,-1548,2,Human,6.8,pEC50,=,6.8,Functional,Agonistactivityatrecombinant5-HT2Breceptor(unknownorigin)expressedinHEK293cellsassessedasincreasein[3H]-inositolphosphateaccumulationbyscintillationcountingmethodAgonistactivityatrecombinant5-HT2Breceptor(unknownorigin)expressedinHEK293cellsassessedasincreasein[3H]-inositolphosphateaccumulationbyscintillationcountingmethod,ChEMBL,257,2,1,3,2.1,c1cc(CC2CCC2)c2c(n1)N1CCNC[C@H]1CC2,10.1021/acsmedchemlett.8b00328
CHEMBL4213447,163713,0,None,-1548,2,Human,6.8,pEC50,=,6.8,Functional,Agonistactivityatrecombinant5-HT2Breceptor(unknownorigin)expressedinHEK293cellsassessedasincreasein[3H]-inositolphosphateaccumulationbyscintillationcountingmethodAgonistactivityatrecombinant5-HT2Breceptor(unknownorigin)expressedinHEK293cellsassessedasincreasein[3H]-inositolphosphateaccumulationbyscintillationcountingmethod,ChEMBL,257,2,1,3,2.1,c1cc(CC2CCC2)c2c(n1)N1CCNC[C@H]1CC2,10.1021/acsmedchemlett.8b00328
122442286,137697,0,None,-34,3,Human,6.8,pEC50,=,6.8,Functional,Agonistactivityatrecombinanthuman5HT2BreceptorexpressedinFlp-In-293cellsassessedascalciumfluxbyFLIPRassayAgonistactivityatrecombinanthuman5HT2BreceptorexpressedinFlp-In-293cellsassessedascalciumfluxbyFLIPRassay,ChEMBL,229,3,1,2,2.6,COc1ccc(Cl)c(F)c1C1CC1CN,10.1021/acs.jmedchem.5b01153
CHEMBL3769987,137697,0,None,-34,3,Human,6.8,pEC50,=,6.8,Functional,Agonistactivityatrecombinanthuman5HT2BreceptorexpressedinFlp-In-293cellsassessedascalciumfluxbyFLIPRassayAgonistactivityatrecombinanthuman5HT2BreceptorexpressedinFlp-In-293cellsassessedascalciumfluxbyFLIPRassay,ChEMBL,229,3,1,2,2.6,COc1ccc(Cl)c(F)c1C1CC1CN,10.1021/acs.jmedchem.5b01153
CHEMBL3771387,137697,0,None,-34,3,Human,6.8,pEC50,=,6.8,Functional,Agonistactivityatrecombinanthuman5HT2BreceptorexpressedinFlp-In-293cellsassessedascalciumfluxbyFLIPRassayAgonistactivityatrecombinanthuman5HT2BreceptorexpressedinFlp-In-293cellsassessedascalciumfluxbyFLIPRassay,ChEMBL,229,3,1,2,2.6,COc1ccc(Cl)c(F)c1C1CC1CN,10.1021/acs.jmedchem.5b01153
118733798,120021,0,None,-12,2,Human,5.8,pEC50,=,5.8,Functional,Agonistactivityathuman5-HT2BreceptorexpressedinHEK293cellsassessedascalciumfluxbyFLIPRassayAgonistactivityathuman5-HT2BreceptorexpressedinHEK293cellsassessedascalciumfluxbyFLIPRassay,ChEMBL,255,5,1,2,3.3,C=C(F)COc1ccc(Cl)cc1[C@H]1C[C@@H]1CN,10.1021/jm5019274
CHEMBL3416051,120021,0,None,-12,2,Human,5.8,pEC50,=,5.8,Functional,Agonistactivityathuman5-HT2BreceptorexpressedinHEK293cellsassessedascalciumfluxbyFLIPRassayAgonistactivityathuman5-HT2BreceptorexpressedinHEK293cellsassessedascalciumfluxbyFLIPRassay,ChEMBL,255,5,1,2,3.3,C=C(F)COc1ccc(Cl)cc1[C@H]1C[C@@H]1CN,10.1021/jm5019274
CHEMBL3546894,120021,0,None,-12,2,Human,5.8,pEC50,=,5.8,Functional,Agonistactivityathuman5-HT2BreceptorexpressedinHEK293cellsassessedascalciumfluxbyFLIPRassayAgonistactivityathuman5-HT2BreceptorexpressedinHEK293cellsassessedascalciumfluxbyFLIPRassay,ChEMBL,255,5,1,2,3.3,C=C(F)COc1ccc(Cl)cc1[C@H]1C[C@@H]1CN,10.1021/jm5019274
44573220,186707,0,None,4,2,Human,7.8,pEC50,=,7.8,Functional,Agonistactivityathumanrecombinant5HT2Breceptorbycell-basedsystemAgonistactivityathumanrecombinant5HT2Breceptorbycell-basedsystem,ChEMBL,294,4,1,3,1.4,CN(CC1CC1)S(=O)(=O)c1ccc2c(c1)CCNCC2,10.1016/j.bmcl.2009.02.071
CHEMBL493951,186707,0,None,4,2,Human,7.8,pEC50,=,7.8,Functional,Agonistactivityathumanrecombinant5HT2Breceptorbycell-basedsystemAgonistactivityathumanrecombinant5HT2Breceptorbycell-basedsystem,ChEMBL,294,4,1,3,1.4,CN(CC1CC1)S(=O)(=O)c1ccc2c(c1)CCNCC2,10.1016/j.bmcl.2009.02.071
CHEMBL4759181,182948,0,None,-28,3,Human,6.8,pEC50,=,6.8,Functional,Agonistactivityathuman5-HT2BreceptorexpressedinhumanFlp-In-293cellsassessedasinductionofcalciumfluxincubatedfor1hrbyFluo-4directdyebasedFLIPRassayAgonistactivityathuman5-HT2BreceptorexpressedinhumanFlp-In-293cellsassessedasinductionofcalciumfluxincubatedfor1hrbyFluo-4directdyebasedFLIPRassay,ChEMBL,245,4,1,3,3.3,CC(C)Oc1ccc2occc2c1[C@H]1C[C@@H]1CN,10.1021/acs.jmedchem.6b01194
CHEMBL4803103,182948,0,None,-28,3,Human,6.8,pEC50,=,6.8,Functional,Agonistactivityathuman5-HT2BreceptorexpressedinhumanFlp-In-293cellsassessedasinductionofcalciumfluxincubatedfor1hrbyFluo-4directdyebasedFLIPRassayAgonistactivityathuman5-HT2BreceptorexpressedinhumanFlp-In-293cellsassessedasinductionofcalciumfluxincubatedfor1hrbyFluo-4directdyebasedFLIPRassay,ChEMBL,245,4,1,3,3.3,CC(C)Oc1ccc2occc2c1[C@H]1C[C@@H]1CN,10.1021/acs.jmedchem.6b01194
122442272,137694,0,None,-54,3,Human,5.8,pEC50,=,5.8,Functional,Agonistactivityatrecombinanthuman5HT2BreceptorexpressedinFlp-In-293cellsassessedascalciumfluxbyFLIPRassayAgonistactivityatrecombinanthuman5HT2BreceptorexpressedinFlp-In-293cellsassessedascalciumfluxbyFLIPRassay,ChEMBL,239,5,1,2,2.6,C=CCOc1cc(F)c(F)cc1C1CC1CN,10.1021/acs.jmedchem.5b01153
CHEMBL3769968,137694,0,None,-54,3,Human,5.8,pEC50,=,5.8,Functional,Agonistactivityatrecombinanthuman5HT2BreceptorexpressedinFlp-In-293cellsassessedascalciumfluxbyFLIPRassayAgonistactivityatrecombinanthuman5HT2BreceptorexpressedinFlp-In-293cellsassessedascalciumfluxbyFLIPRassay,ChEMBL,239,5,1,2,2.6,C=CCOc1cc(F)c(F)cc1C1CC1CN,10.1021/acs.jmedchem.5b01153
CHEMBL3771384,137694,0,None,-54,3,Human,5.8,pEC50,=,5.8,Functional,Agonistactivityatrecombinanthuman5HT2BreceptorexpressedinFlp-In-293cellsassessedascalciumfluxbyFLIPRassayAgonistactivityatrecombinanthuman5HT2BreceptorexpressedinFlp-In-293cellsassessedascalciumfluxbyFLIPRassay,ChEMBL,239,5,1,2,2.6,C=CCOc1cc(F)c(F)cc1C1CC1CN,10.1021/acs.jmedchem.5b01153
44572371,12391,0,None,-5,2,Human,5.8,pEC50,=,5.8,Functional,Agonistactivityathuman5HT2BreceptorexpressedinHEK293cellsassessedascalciumfluxbyFLIPRassayAgonistactivityathuman5HT2BreceptorexpressedinHEK293cellsassessedascalciumfluxbyFLIPRassay,ChEMBL,243,5,2,2,2.3,NC[C@H]1C[C@@H]1c1cccc(C#CCCCCO)c1,10.1021/jm801354e
CHEMBL1186608,12391,0,None,-5,2,Human,5.8,pEC50,=,5.8,Functional,Agonistactivityathuman5HT2BreceptorexpressedinHEK293cellsassessedascalciumfluxbyFLIPRassayAgonistactivityathuman5HT2BreceptorexpressedinHEK293cellsassessedascalciumfluxbyFLIPRassay,ChEMBL,243,5,2,2,2.3,NC[C@H]1C[C@@H]1c1cccc(C#CCCCCO)c1,10.1021/jm801354e
CHEMBL472678,12391,0,None,-5,2,Human,5.8,pEC50,=,5.8,Functional,Agonistactivityathuman5HT2BreceptorexpressedinHEK293cellsassessedascalciumfluxbyFLIPRassayAgonistactivityathuman5HT2BreceptorexpressedinHEK293cellsassessedascalciumfluxbyFLIPRassay,ChEMBL,243,5,2,2,2.3,NC[C@H]1C[C@@H]1c1cccc(C#CCCCCO)c1,10.1021/jm801354e
CHEMBL4759181,182948,0,None,-28,3,Human,6.8,pEC50,=,6.8,Functional,Agonistactivityathuman5-HT2BreceptorexpressedinhumanFlp-In-293cellsassessedasinductionofcalciumfluxincubatedfor1hrbyFluo-4directdyebasedFLIPRassayAgonistactivityathuman5-HT2BreceptorexpressedinhumanFlp-In-293cellsassessedasinductionofcalciumfluxincubatedfor1hrbyFluo-4directdyebasedFLIPRassay,ChEMBL,245,4,1,3,3.3,CC(C)Oc1ccc2occc2c1[C@H]1C[C@@H]1CN,10.1021/acs.jmedchem.6b01194
CHEMBL4803103,182948,0,None,-28,3,Human,6.8,pEC50,=,6.8,Functional,Agonistactivityathuman5-HT2BreceptorexpressedinhumanFlp-In-293cellsassessedasinductionofcalciumfluxincubatedfor1hrbyFluo-4directdyebasedFLIPRassayAgonistactivityathuman5-HT2BreceptorexpressedinhumanFlp-In-293cellsassessedasinductionofcalciumfluxincubatedfor1hrbyFluo-4directdyebasedFLIPRassay,ChEMBL,245,4,1,3,3.3,CC(C)Oc1ccc2occc2c1[C@H]1C[C@@H]1CN,10.1021/acs.jmedchem.6b01194
122442272,137694,0,None,-54,3,Human,5.8,pEC50,=,5.8,Functional,Agonistactivityatrecombinanthuman5HT2BreceptorexpressedinFlp-In-293cellsassessedascalciumfluxbyFLIPRassayAgonistactivityatrecombinanthuman5HT2BreceptorexpressedinFlp-In-293cellsassessedascalciumfluxbyFLIPRassay,ChEMBL,239,5,1,2,2.6,C=CCOc1cc(F)c(F)cc1C1CC1CN,10.1021/acs.jmedchem.5b01153
CHEMBL3769968,137694,0,None,-54,3,Human,5.8,pEC50,=,5.8,Functional,Agonistactivityatrecombinanthuman5HT2BreceptorexpressedinFlp-In-293cellsassessedascalciumfluxbyFLIPRassayAgonistactivityatrecombinanthuman5HT2BreceptorexpressedinFlp-In-293cellsassessedascalciumfluxbyFLIPRassay,ChEMBL,239,5,1,2,2.6,C=CCOc1cc(F)c(F)cc1C1CC1CN,10.1021/acs.jmedchem.5b01153
CHEMBL3771384,137694,0,None,-54,3,Human,5.8,pEC50,=,5.8,Functional,Agonistactivityatrecombinanthuman5HT2BreceptorexpressedinFlp-In-293cellsassessedascalciumfluxbyFLIPRassayAgonistactivityatrecombinanthuman5HT2BreceptorexpressedinFlp-In-293cellsassessedascalciumfluxbyFLIPRassay,ChEMBL,239,5,1,2,2.6,C=CCOc1cc(F)c(F)cc1C1CC1CN,10.1021/acs.jmedchem.5b01153
16115652,82994,0,None,-15,3,Human,6.8,pEC50,=,6.8,Functional,Activityathuman5HT2BexpressedinHEK293Ecellsassessedaselevationofintracellularcalciumby384-FLIPRassayActivityathuman5HT2BexpressedinHEK293Ecellsassessedaselevationofintracellularcalciumby384-FLIPRassay,ChEMBL,286,1,1,3,1.8,COc1cc2c(c(C(F)(F)F)c1)C(=O)N1CCNC[C@@H]21,10.1021/jm0612968
CHEMBL220211,82994,0,None,-15,3,Human,6.8,pEC50,=,6.8,Functional,Activityathuman5HT2BexpressedinHEK293Ecellsassessedaselevationofintracellularcalciumby384-FLIPRassayActivityathuman5HT2BexpressedinHEK293Ecellsassessedaselevationofintracellularcalciumby384-FLIPRassay,ChEMBL,286,1,1,3,1.8,COc1cc2c(c(C(F)(F)F)c1)C(=O)N1CCNC[C@@H]21,10.1021/jm0612968
54580776,61071,0,None,-,1,Human,6.8,pEC50,=,6.8,Functional,Agonistactivityathuman5HT2BreceptorexpressedinCHO-K1cellsassessedasincreaseoffluorescencebasedcalciummobilizationbyFLIPRassayAgonistactivityathuman5HT2BreceptorexpressedinCHO-K1cellsassessedasincreaseoffluorescencebasedcalciummobilizationbyFLIPRassay,ChEMBL,273,2,1,3,2.4,Clc1ccccc1Cc1ncc2c(n1)CCNCC2,10.1016/j.bmcl.2010.11.120
CHEMBL1770381,61071,0,None,-,1,Human,6.8,pEC50,=,6.8,Functional,Agonistactivityathuman5HT2BreceptorexpressedinCHO-K1cellsassessedasincreaseoffluorescencebasedcalciummobilizationbyFLIPRassayAgonistactivityathuman5HT2BreceptorexpressedinCHO-K1cellsassessedasincreaseoffluorescencebasedcalciummobilizationbyFLIPRassay,ChEMBL,273,2,1,3,2.4,Clc1ccccc1Cc1ncc2c(n1)CCNCC2,10.1016/j.bmcl.2010.11.120
118736624,118388,0,None,-,1,Human,7.8,pEC50,=,7.8,Functional,Agonistactivityathumanrecombinant5-HT2BreceptorexpressedinCHOK1cellsassessedasinductionofCa2+mobilizationafter1hrbyFLIPRassayAgonistactivityathumanrecombinant5-HT2BreceptorexpressedinCHOK1cellsassessedasinductionofCa2+mobilizationafter1hrbyFLIPRassay,ChEMBL,281,4,2,3,2.8,CCNc1nc(Cc2ccccc2)cc2c1CCNCC2,10.1021/ml500507v
CHEMBL3425756,118388,0,None,-,1,Human,7.8,pEC50,=,7.8,Functional,Agonistactivityathumanrecombinant5-HT2BreceptorexpressedinCHOK1cellsassessedasinductionofCa2+mobilizationafter1hrbyFLIPRassayAgonistactivityathumanrecombinant5-HT2BreceptorexpressedinCHOK1cellsassessedasinductionofCa2+mobilizationafter1hrbyFLIPRassay,ChEMBL,281,4,2,3,2.8,CCNc1nc(Cc2ccccc2)cc2c1CCNCC2,10.1021/ml500507v
44573229,171956,0,None,-2,2,Human,7.8,pEC50,=,7.8,Functional,Agonistactivityathumanrecombinant5HT2Breceptorbycell-basedsystemAgonistactivityathumanrecombinant5HT2Breceptorbycell-basedsystem,ChEMBL,305,2,1,3,2.3,O=S(=O)(c1ccc2c(c1)CCNCC2)c1ccccc1F,10.1016/j.bmcl.2009.02.071
CHEMBL449999,171956,0,None,-2,2,Human,7.8,pEC50,=,7.8,Functional,Agonistactivityathumanrecombinant5HT2Breceptorbycell-basedsystemAgonistactivityathumanrecombinant5HT2Breceptorbycell-basedsystem,ChEMBL,305,2,1,3,2.3,O=S(=O)(c1ccc2c(c1)CCNCC2)c1ccccc1F,10.1016/j.bmcl.2009.02.071
42601405,189733,0,None,-1,2,Human,7.8,pEC50,=,7.8,Functional,Agonistactivityathumanrecombinant5HT2Breceptorbycell-basedsystemAgonistactivityathumanrecombinant5HT2Breceptorbycell-basedsystem,ChEMBL,287,2,1,3,2.2,O=S(=O)(c1ccccc1)c1ccc2c(c1)CCNCC2,10.1016/j.bmcl.2009.02.071
CHEMBL521805,189733,0,None,-1,2,Human,7.8,pEC50,=,7.8,Functional,Agonistactivityathumanrecombinant5HT2Breceptorbycell-basedsystemAgonistactivityathumanrecombinant5HT2Breceptorbycell-basedsystem,ChEMBL,287,2,1,3,2.2,O=S(=O)(c1ccccc1)c1ccc2c(c1)CCNCC2,10.1016/j.bmcl.2009.02.071
11221167,84172,0,None,-25,3,Human,6.8,pEC50,=,6.8,Functional,Activityathuman5HT2BexpressedinHEK293Ecellsassessedaselevationofintracellularcalciumby384-FLIPRassayActivityathuman5HT2BexpressedinHEK293Ecellsassessedaselevationofintracellularcalciumby384-FLIPRassay,ChEMBL,256,0,1,2,1.8,O=C1c2c(cccc2C(F)(F)F)[C@@H]2CNCCN12,10.1021/jm0612968
CHEMBL222514,84172,0,None,-25,3,Human,6.8,pEC50,=,6.8,Functional,Activityathuman5HT2BexpressedinHEK293Ecellsassessedaselevationofintracellularcalciumby384-FLIPRassayActivityathuman5HT2BexpressedinHEK293Ecellsassessedaselevationofintracellularcalciumby384-FLIPRassay,ChEMBL,256,0,1,2,1.8,O=C1c2c(cccc2C(F)(F)F)[C@@H]2CNCCN12,10.1021/jm0612968
CHEMBL4757214,182939,0,None,-20,3,Human,6.8,pEC50,=,6.8,Functional,Agonistactivityathuman5-HT2BreceptorexpressedinhumanFlp-In-293cellsassessedasinductionofcalciumfluxincubatedfor1hrbyFluo-4directdyebasedFLIPRassayAgonistactivityathuman5-HT2BreceptorexpressedinhumanFlp-In-293cellsassessedasinductionofcalciumfluxincubatedfor1hrbyFluo-4directdyebasedFLIPRassay,ChEMBL,257,5,1,3,3.3,NC[C@H]1C[C@@H]1c1c(OCC2CC2)ccc2occc12,10.1021/acs.jmedchem.6b01194
CHEMBL4803017,182939,0,None,-20,3,Human,6.8,pEC50,=,6.8,Functional,Agonistactivityathuman5-HT2BreceptorexpressedinhumanFlp-In-293cellsassessedasinductionofcalciumfluxincubatedfor1hrbyFluo-4directdyebasedFLIPRassayAgonistactivityathuman5-HT2BreceptorexpressedinhumanFlp-In-293cellsassessedasinductionofcalciumfluxincubatedfor1hrbyFluo-4directdyebasedFLIPRassay,ChEMBL,257,5,1,3,3.3,NC[C@H]1C[C@@H]1c1c(OCC2CC2)ccc2occc12,10.1021/acs.jmedchem.6b01194
10401602,122432,0,None,-6,3,Human,6.8,pEC50,=,6.8,Functional,Effectiveconcentrationtowards5-hydroxytryptamine2BreceptorstransfectedinHEK293cellswasdeterminedbymeasuring[3H]phosphoinositolreleaseEffectiveconcentrationtowards5-hydroxytryptamine2BreceptorstransfectedinHEK293cellswasdeterminedbymeasuring[3H]phosphoinositolrelease,ChEMBL,283,2,1,2,3.1,CCOc1cc2c(cc1Br)C(C)CNCC2,10.1016/j.bmcl.2004.12.080
CHEMBL360968,122432,0,None,-6,3,Human,6.8,pEC50,=,6.8,Functional,Effectiveconcentrationtowards5-hydroxytryptamine2BreceptorstransfectedinHEK293cellswasdeterminedbymeasuring[3H]phosphoinositolreleaseEffectiveconcentrationtowards5-hydroxytryptamine2BreceptorstransfectedinHEK293cellswasdeterminedbymeasuring[3H]phosphoinositolrelease,ChEMBL,283,2,1,2,3.1,CCOc1cc2c(cc1Br)C(C)CNCC2,10.1016/j.bmcl.2004.12.080
11447552,62136,3,None,-239,3,Human,5.8,pEC50,=,5.8,Functional,Effectiveconcentrationtowards5-hydroxytryptamine2BreceptorstransfectedinHEK293cellswasdeterminedbymeasuring[3H]phosphoinositolreleaseEffectiveconcentrationtowards5-hydroxytryptamine2BreceptorstransfectedinHEK293cellswasdeterminedbymeasuring[3H]phosphoinositolrelease,ChEMBL,229,0,1,1,3.2,CC1CNCCc2ccc(Cl)c(Cl)c21,10.1016/j.bmcl.2004.12.080
CHEMBL178231,62136,3,None,-239,3,Human,5.8,pEC50,=,5.8,Functional,Effectiveconcentrationtowards5-hydroxytryptamine2BreceptorstransfectedinHEK293cellswasdeterminedbymeasuring[3H]phosphoinositolreleaseEffectiveconcentrationtowards5-hydroxytryptamine2BreceptorstransfectedinHEK293cellswasdeterminedbymeasuring[3H]phosphoinositolrelease,ChEMBL,229,0,1,1,3.2,CC1CNCCc2ccc(Cl)c(Cl)c21,10.1016/j.bmcl.2004.12.080
25070907,61066,0,None,-1,2,Human,6.7,pEC50,=,6.7,Functional,Agonistactivityathuman5HT2BreceptorexpressedinCHO-K1cellsassessedasincreaseoffluorescencebasedcalciummobilizationbyFLIPRassayAgonistactivityathuman5HT2BreceptorexpressedinCHO-K1cellsassessedasincreaseoffluorescencebasedcalciummobilizationbyFLIPRassay,ChEMBL,257,2,1,3,1.9,Fc1cccc(Cc2ncc3c(n2)CCNCC3)c1,10.1016/j.bmcl.2010.11.120
CHEMBL1770376,61066,0,None,-1,2,Human,6.7,pEC50,=,6.7,Functional,Agonistactivityathuman5HT2BreceptorexpressedinCHO-K1cellsassessedasincreaseoffluorescencebasedcalciummobilizationbyFLIPRassayAgonistactivityathuman5HT2BreceptorexpressedinCHO-K1cellsassessedasincreaseoffluorescencebasedcalciummobilizationbyFLIPRassay,ChEMBL,257,2,1,3,1.9,Fc1cccc(Cc2ncc3c(n2)CCNCC3)c1,10.1016/j.bmcl.2010.11.120
44572369,12322,0,None,-1,2,Human,6.7,pEC50,=,6.7,Functional,Agonistactivityathuman5HT2BreceptorexpressedinHEK293cellsassessedascalciumfluxbyFLIPRassayAgonistactivityathuman5HT2BreceptorexpressedinHEK293cellsassessedascalciumfluxbyFLIPRassay,ChEMBL,171,2,1,1,1.7,C#Cc1cccc([C@H]2C[C@@H]2CN)c1,10.1021/jm801354e
CHEMBL1186108,12322,0,None,-1,2,Human,6.7,pEC50,=,6.7,Functional,Agonistactivityathuman5HT2BreceptorexpressedinHEK293cellsassessedascalciumfluxbyFLIPRassayAgonistactivityathuman5HT2BreceptorexpressedinHEK293cellsassessedascalciumfluxbyFLIPRassay,ChEMBL,171,2,1,1,1.7,C#Cc1cccc([C@H]2C[C@@H]2CN)c1,10.1021/jm801354e
CHEMBL450178,12322,0,None,-1,2,Human,6.7,pEC50,=,6.7,Functional,Agonistactivityathuman5HT2BreceptorexpressedinHEK293cellsassessedascalciumfluxbyFLIPRassayAgonistactivityathuman5HT2BreceptorexpressedinHEK293cellsassessedascalciumfluxbyFLIPRassay,ChEMBL,171,2,1,1,1.7,C#Cc1cccc([C@H]2C[C@@H]2CN)c1,10.1021/jm801354e
46228438,195656,0,None,-1862,3,Human,6.7,pEC50,=,6.7,Functional,Agonistactivityagainsthuman5HT2BreceptorbyFLIPRassayAgonistactivityagainsthuman5HT2BreceptorbyFLIPRassay,ChEMBL,329,3,1,4,3.2,Clc1ccccc1OC1CCc2ccc(N3CCNCC3)nc21,10.1016/j.bmcl.2009.10.112
CHEMBL595195,195656,0,None,-1862,3,Human,6.7,pEC50,=,6.7,Functional,Agonistactivityagainsthuman5HT2BreceptorbyFLIPRassayAgonistactivityagainsthuman5HT2BreceptorbyFLIPRassay,ChEMBL,329,3,1,4,3.2,Clc1ccccc1OC1CCc2ccc(N3CCNCC3)nc21,10.1016/j.bmcl.2009.10.112
45485742,193500,0,None,-18,3,Human,6.7,pEC50,=,6.7,Functional,Agonistactivityathumanrecombinant5HT2BreceptorexpressedinSwissmouse3T3cellsassessedasinductionofcalciummobilizationbyFLIPRassayAgonistactivityathumanrecombinant5HT2BreceptorexpressedinSwissmouse3T3cellsassessedasinductionofcalciummobilizationbyFLIPRassay,ChEMBL,318,5,1,5,2.2,Clc1ccccc1CCOc1cncc(N2CCNCC2)n1,10.1016/j.bmcl.2009.07.136
CHEMBL572228,193500,0,None,-18,3,Human,6.7,pEC50,=,6.7,Functional,Agonistactivityathumanrecombinant5HT2BreceptorexpressedinSwissmouse3T3cellsassessedasinductionofcalciummobilizationbyFLIPRassayAgonistactivityathumanrecombinant5HT2BreceptorexpressedinSwissmouse3T3cellsassessedasinductionofcalciummobilizationbyFLIPRassay,ChEMBL,318,5,1,5,2.2,Clc1ccccc1CCOc1cncc(N2CCNCC2)n1,10.1016/j.bmcl.2009.07.136
44412405,77343,0,None,2,3,Human,6.7,pEC50,=,6.7,Functional,Inductionof5HT2BreceptormediatedincreaseinintracellularcalciumconcentrationinCHOcellsInductionof5HT2BreceptormediatedincreaseinintracellularcalciumconcentrationinCHOcells,ChEMBL,255,1,1,1,3.4,FC(F)(F)c1cccc([C@H]2CC[C@H]3CNC[C@@H]23)c1,10.1016/j.bmcl.2006.03.007
CHEMBL209155,77343,0,None,2,3,Human,6.7,pEC50,=,6.7,Functional,Inductionof5HT2BreceptormediatedincreaseinintracellularcalciumconcentrationinCHOcellsInductionof5HT2BreceptormediatedincreaseinintracellularcalciumconcentrationinCHOcells,ChEMBL,255,1,1,1,3.4,FC(F)(F)c1cccc([C@H]2CC[C@H]3CNC[C@@H]23)c1,10.1016/j.bmcl.2006.03.007
11777150,62213,0,None,-63,3,Human,6.7,pEC50,=,6.7,Functional,Effectiveconcentrationtowards5-hydroxytryptamine2BreceptorstransfectedinHEK293cellswasdeterminedbymeasuring[3H]phosphoinositolreleaseEffectiveconcentrationtowards5-hydroxytryptamine2BreceptorstransfectedinHEK293cellswasdeterminedbymeasuring[3H]phosphoinositolrelease,ChEMBL,255,0,2,2,2.4,CC1CNCCc2cc(O)c(Br)cc21,10.1016/j.bmcl.2004.12.080
CHEMBL178313,62213,0,None,-63,3,Human,6.7,pEC50,=,6.7,Functional,Effectiveconcentrationtowards5-hydroxytryptamine2BreceptorstransfectedinHEK293cellswasdeterminedbymeasuring[3H]phosphoinositolreleaseEffectiveconcentrationtowards5-hydroxytryptamine2BreceptorstransfectedinHEK293cellswasdeterminedbymeasuring[3H]phosphoinositolrelease,ChEMBL,255,0,2,2,2.4,CC1CNCCc2cc(O)c(Br)cc21,10.1016/j.bmcl.2004.12.080
11414184,83001,0,None,-7,3,Human,6.7,pEC50,=,6.7,Functional,Activityathuman5HT2BexpressedinHEK293Ecellsassessedaselevationofintracellularcalciumby384-FLIPRassayActivityathuman5HT2BexpressedinHEK293Ecellsassessedaselevationofintracellularcalciumby384-FLIPRassay,ChEMBL,256,0,1,2,1.8,O=C1c2c(cccc2C(F)(F)F)C2CNCCN12,10.1021/jm0612968
CHEMBL220274,83001,0,None,-7,3,Human,6.7,pEC50,=,6.7,Functional,Activityathuman5HT2BexpressedinHEK293Ecellsassessedaselevationofintracellularcalciumby384-FLIPRassayActivityathuman5HT2BexpressedinHEK293Ecellsassessedaselevationofintracellularcalciumby384-FLIPRassay,ChEMBL,256,0,1,2,1.8,O=C1c2c(cccc2C(F)(F)F)C2CNCCN12,10.1021/jm0612968
122442324,137696,0,None,-12,2,Human,5.7,pEC50,=,5.7,Functional,Agonistactivityatrecombinanthuman5HT2BreceptorexpressedinFlp-In-293cellsassessedascalciumfluxbyFLIPRassayAgonistactivityatrecombinanthuman5HT2BreceptorexpressedinFlp-In-293cellsassessedascalciumfluxbyFLIPRassay,ChEMBL,255,5,1,2,3.1,C=CCOc1cc(F)c(Cl)cc1C1CC1CN,10.1021/acs.jmedchem.5b01153
CHEMBL3770174,137696,0,None,-12,2,Human,5.7,pEC50,=,5.7,Functional,Agonistactivityatrecombinanthuman5HT2BreceptorexpressedinFlp-In-293cellsassessedascalciumfluxbyFLIPRassayAgonistactivityatrecombinanthuman5HT2BreceptorexpressedinFlp-In-293cellsassessedascalciumfluxbyFLIPRassay,ChEMBL,255,5,1,2,3.1,C=CCOc1cc(F)c(Cl)cc1C1CC1CN,10.1021/acs.jmedchem.5b01153
CHEMBL3771386,137696,0,None,-12,2,Human,5.7,pEC50,=,5.7,Functional,Agonistactivityatrecombinanthuman5HT2BreceptorexpressedinFlp-In-293cellsassessedascalciumfluxbyFLIPRassayAgonistactivityatrecombinanthuman5HT2BreceptorexpressedinFlp-In-293cellsassessedascalciumfluxbyFLIPRassay,ChEMBL,255,5,1,2,3.1,C=CCOc1cc(F)c(Cl)cc1C1CC1CN,10.1021/acs.jmedchem.5b01153
