ChEMBL ID,Receptor,Species,Purchasable,No. records,Assay type,Min.,Average,Max.,Unit,Mol. weight,Rot. Bonds,H don,H acc,LogP,Smiles,,,,,
298,776,22,None,-31,12,Human,6.0,pEC50,=,6,Functional,AgonistactivityathumanM5receptorexpressedinA9LcellsassessedasstimulationofphosphoinositidehydrolysisAgonistactivityathumanM5receptorexpressedinA9Lcellsassessedasstimulationofphosphoinositidehydrolysis,ChEMBL,147,3,1,2,-0.2,NC(=O)OCC[N+](C)(C)C,10.1021/jm0606995
488,776,22,None,-31,12,Human,6.0,pEC50,=,6,Functional,AgonistactivityathumanM5receptorexpressedinA9LcellsassessedasstimulationofphosphoinositidehydrolysisAgonistactivityathumanM5receptorexpressedinA9Lcellsassessedasstimulationofphosphoinositidehydrolysis,ChEMBL,147,3,1,2,-0.2,NC(=O)OCC[N+](C)(C)C,10.1021/jm0606995
CHEMBL965,776,22,None,-31,12,Human,6.0,pEC50,=,6,Functional,AgonistactivityathumanM5receptorexpressedinA9LcellsassessedasstimulationofphosphoinositidehydrolysisAgonistactivityathumanM5receptorexpressedinA9Lcellsassessedasstimulationofphosphoinositidehydrolysis,ChEMBL,147,3,1,2,-0.2,NC(=O)OCC[N+](C)(C)C,10.1021/jm0606995
DB00411,776,22,None,-31,12,Human,6.0,pEC50,=,6,Functional,AgonistactivityathumanM5receptorexpressedinA9LcellsassessedasstimulationofphosphoinositidehydrolysisAgonistactivityathumanM5receptorexpressedinA9Lcellsassessedasstimulationofphosphoinositidehydrolysis,ChEMBL,147,3,1,2,-0.2,NC(=O)OCC[N+](C)(C)C,10.1021/jm0606995
334,234,18,None,-24,4,Human,6.0,pEC50,=,6,Functional,AgonistactivityathumanmuscarinicM5receptorbycalciummobilizationassayAgonistactivityathumanmuscarinicM5receptorbycalciummobilizationassay,ChEMBL,348,7,0,3,3.8,CCCCC1CCN(CC1)CCCN1C(=O)COc2c1ccc(c2)F,10.1016/j.bmcl.2012.03.088
9928284,234,18,None,-24,4,Human,6.0,pEC50,=,6,Functional,AgonistactivityathumanmuscarinicM5receptorbycalciummobilizationassayAgonistactivityathumanmuscarinicM5receptorbycalciummobilizationassay,ChEMBL,348,7,0,3,3.8,CCCCC1CCN(CC1)CCCN1C(=O)COc2c1ccc(c2)F,10.1016/j.bmcl.2012.03.088
CHEMBL2022960,234,18,None,-24,4,Human,6.0,pEC50,=,6,Functional,AgonistactivityathumanmuscarinicM5receptorbycalciummobilizationassayAgonistactivityathumanmuscarinicM5receptorbycalciummobilizationassay,ChEMBL,348,7,0,3,3.8,CCCCC1CCN(CC1)CCCN1C(=O)COc2c1ccc(c2)F,10.1016/j.bmcl.2012.03.088
CHEMBL1223807,15874,0,None,-39,3,Human,6.0,pEC50,=,6,Functional,AgonistactivityathumanmuscarinicM5receptorexpressedinCHOcellsassessedaseffectoncalciummobilizationbyFLIPRassayAgonistactivityathumanmuscarinicM5receptorexpressedinCHOcellsassessedaseffectoncalciummobilizationbyFLIPRassay,ChEMBL,358,4,0,5,4.0,CCO[C@H]1CC[C@](C)(N2CCC(n3c(=O)oc4ccccc43)CC2)CC1,10.1016/j.bmcl.2010.07.097
CHEMBL1223941,15919,0,None,-100,5,Human,6.0,pEC50,=,6,Functional,AgonistactivityathumanmuscarinicM5receptorexpressedinCHOcellsassessedaseffectoncalciummobilizationbyFLIPRassayAgonistactivityathumanmuscarinicM5receptorexpressedinCHOcellsassessedaseffectoncalciummobilizationbyFLIPRassay,ChEMBL,413,6,0,7,3.5,COCCO[C@H]1CC[C@](C)(N2CCC(n3c(=O)oc4ccc(C#N)cc43)CC2)CC1,10.1016/j.bmcl.2010.07.097
17516658,53288,5,None,-,1,Human,5.0,pEC50,=,5,Functional,Positiveallostericmodulatoractivityathumanmuscarinicacetylcholinereceptorsubtype5expressedinCHOcellsbycalciummobilizationassayPositiveallostericmodulatoractivityathumanmuscarinicacetylcholinereceptorsubtype5expressedinCHOcellsbycalciummobilizationassay,ChEMBL,444,6,0,5,2.9,CCN(Cc1ccccc1)C(=O)C1CCN(S(=O)(=O)c2ccc3c(c2)OCCO3)CC1,10.1021/jm500995y
CHEMBL1602658,53288,5,None,-,1,Human,5.0,pEC50,=,5,Functional,Positiveallostericmodulatoractivityathumanmuscarinicacetylcholinereceptorsubtype5expressedinCHOcellsbycalciummobilizationassayPositiveallostericmodulatoractivityathumanmuscarinicacetylcholinereceptorsubtype5expressedinCHOcellsbycalciummobilizationassay,ChEMBL,444,6,0,5,2.9,CCN(Cc1ccccc1)C(=O)C1CCN(S(=O)(=O)c2ccc3c(c2)OCCO3)CC1,10.1021/jm500995y
3257,3937,55,None,-1047,2,Human,6.0,pEC50,=,6.0,Functional,AgonistactivityathumanmuscarinicM5expressedinCHOcellsassessedasstimulationofcalciummobilizationAgonistactivityathumanmuscarinicM5expressedinCHOcellsassessedasstimulationofcalciummobilization,ChEMBL,351,4,0,4,3.3,COc1ccc(cc1)CN1c2ccc(cc2C(=O)C1=O)OC(F)(F)F,10.1016/j.bmcl.2009.11.089
42633508,3937,55,None,-1047,2,Human,6.0,pEC50,=,6.0,Functional,AgonistactivityathumanmuscarinicM5expressedinCHOcellsassessedasstimulationofcalciummobilizationAgonistactivityathumanmuscarinicM5expressedinCHOcellsassessedasstimulationofcalciummobilization,ChEMBL,351,4,0,4,3.3,COc1ccc(cc1)CN1c2ccc(cc2C(=O)C1=O)OC(F)(F)F,10.1016/j.bmcl.2009.11.089
CHEMBL466253,3937,55,None,-1047,2,Human,6.0,pEC50,=,6.0,Functional,AgonistactivityathumanmuscarinicM5expressedinCHOcellsassessedasstimulationofcalciummobilizationAgonistactivityathumanmuscarinicM5expressedinCHOcellsassessedasstimulationofcalciummobilization,ChEMBL,351,4,0,4,3.3,COc1ccc(cc1)CN1c2ccc(cc2C(=O)C1=O)OC(F)(F)F,10.1016/j.bmcl.2009.11.089
71737628,113610,0,None,-,1,Human,6.0,pEC50,=,6.0,Functional,Positiveallostericmodulatoractivityathumanmuscarinicacetylcholinereceptorsubtype5expressedinCHOcellsbycalciummobilizationassayPositiveallostericmodulatoractivityathumanmuscarinicacetylcholinereceptorsubtype5expressedinCHOcellsbycalciummobilizationassay,ChEMBL,442,6,0,4,3.6,CCN(C(=O)C1CCN(S(=O)(=O)c2ccc3c(c2)CCO3)CC1)[C@H](C)c1ccccc1,10.1021/jm500995y
CHEMBL3329738,113610,0,None,-,1,Human,6.0,pEC50,=,6.0,Functional,Positiveallostericmodulatoractivityathumanmuscarinicacetylcholinereceptorsubtype5expressedinCHOcellsbycalciummobilizationassayPositiveallostericmodulatoractivityathumanmuscarinicacetylcholinereceptorsubtype5expressedinCHOcellsbycalciummobilizationassay,ChEMBL,442,6,0,4,3.6,CCN(C(=O)C1CCN(S(=O)(=O)c2ccc3c(c2)CCO3)CC1)[C@H](C)c1ccccc1,10.1021/jm500995y
71737628,113610,0,None,-,1,Human,6.0,pEC50,=,6.0,Functional,Positiveallostericmodulatoractivityathumanmuscarinicacetylcholinereceptorsubtype5expressedinCHOcellsbycalciummobilizationassayPositiveallostericmodulatoractivityathumanmuscarinicacetylcholinereceptorsubtype5expressedinCHOcellsbycalciummobilizationassay,ChEMBL,442,6,0,4,3.6,CCN(C(=O)C1CCN(S(=O)(=O)c2ccc3c(c2)CCO3)CC1)[C@H](C)c1ccccc1,10.1021/jm500995y
CHEMBL3329738,113610,0,None,-,1,Human,6.0,pEC50,=,6.0,Functional,Positiveallostericmodulatoractivityathumanmuscarinicacetylcholinereceptorsubtype5expressedinCHOcellsbycalciummobilizationassayPositiveallostericmodulatoractivityathumanmuscarinicacetylcholinereceptorsubtype5expressedinCHOcellsbycalciummobilizationassay,ChEMBL,442,6,0,4,3.6,CCN(C(=O)C1CCN(S(=O)(=O)c2ccc3c(c2)CCO3)CC1)[C@H](C)c1ccccc1,10.1021/jm500995y
3257,3937,55,None,-1047,2,Human,5.9,pEC50,=,5.9,Functional,ActivationofhumanmuscarinicM5receptorexpressedinCHOcellscoexpressingGqproteinassessedaspotentiationofacetylcholine-inducedintracellularCa2+mobilizationActivationofhumanmuscarinicM5receptorexpressedinCHOcellscoexpressingGqproteinassessedaspotentiationofacetylcholine-inducedintracellularCa2+mobilization,ChEMBL,351,4,0,4,3.3,COc1ccc(cc1)CN1c2ccc(cc2C(=O)C1=O)OC(F)(F)F,10.1021/jm900286j
42633508,3937,55,None,-1047,2,Human,5.9,pEC50,=,5.9,Functional,ActivationofhumanmuscarinicM5receptorexpressedinCHOcellscoexpressingGqproteinassessedaspotentiationofacetylcholine-inducedintracellularCa2+mobilizationActivationofhumanmuscarinicM5receptorexpressedinCHOcellscoexpressingGqproteinassessedaspotentiationofacetylcholine-inducedintracellularCa2+mobilization,ChEMBL,351,4,0,4,3.3,COc1ccc(cc1)CN1c2ccc(cc2C(=O)C1=O)OC(F)(F)F,10.1021/jm900286j
CHEMBL466253,3937,55,None,-1047,2,Human,5.9,pEC50,=,5.9,Functional,ActivationofhumanmuscarinicM5receptorexpressedinCHOcellscoexpressingGqproteinassessedaspotentiationofacetylcholine-inducedintracellularCa2+mobilizationActivationofhumanmuscarinicM5receptorexpressedinCHOcellscoexpressingGqproteinassessedaspotentiationofacetylcholine-inducedintracellularCa2+mobilization,ChEMBL,351,4,0,4,3.3,COc1ccc(cc1)CN1c2ccc(cc2C(=O)C1=O)OC(F)(F)F,10.1021/jm900286j
CHEMBL1223754,15848,0,None,-31,5,Human,7.9,pEC50,=,7.9,Functional,AgonistactivityathumanmuscarinicM5receptorexpressedinCHOcellsassessedaseffectoncalciummobilizationbyFLIPRassayAgonistactivityathumanmuscarinicM5receptorexpressedinCHOcellsassessedaseffectoncalciummobilizationbyFLIPRassay,ChEMBL,403,5,1,4,4.5,CCCO[C@H]1CC[C@](C)(N2CCC(n3c(=O)[nH]c4cc(F)c(C)cc43)CC2)CC1,10.1016/j.bmcl.2010.07.097
118712536,113630,0,None,-,1,Human,6.9,pEC50,=,6.9,Functional,Positiveallostericmodulatoractivityathumanmuscarinicacetylcholinereceptorsubtype5expressedinCHOcellsbycalciummobilizationassayPositiveallostericmodulatoractivityathumanmuscarinicacetylcholinereceptorsubtype5expressedinCHOcellsbycalciummobilizationassay,ChEMBL,536,6,1,4,5.1,CC(C)(C)CN(Cc1ccccc1C(F)(F)F)C(=O)C1CCN(S(=O)(=O)c2ccc3[nH]ncc3c2)CC1,10.1021/jm500995y
CHEMBL3329764,113630,0,None,-,1,Human,6.9,pEC50,=,6.9,Functional,Positiveallostericmodulatoractivityathumanmuscarinicacetylcholinereceptorsubtype5expressedinCHOcellsbycalciummobilizationassayPositiveallostericmodulatoractivityathumanmuscarinicacetylcholinereceptorsubtype5expressedinCHOcellsbycalciummobilizationassay,ChEMBL,536,6,1,4,5.1,CC(C)(C)CN(Cc1ccccc1C(F)(F)F)C(=O)C1CCN(S(=O)(=O)c2ccc3[nH]ncc3c2)CC1,10.1021/jm500995y
118712537,113631,0,None,-,1,Human,6.9,pEC50,=,6.9,Functional,Positiveallostericmodulatoractivityathumanmuscarinicacetylcholinereceptorsubtype5expressedinCHOcellsbycalciummobilizationassayPositiveallostericmodulatoractivityathumanmuscarinicacetylcholinereceptorsubtype5expressedinCHOcellsbycalciummobilizationassay,ChEMBL,520,7,1,4,4.4,O=C(C1CCN(S(=O)(=O)c2ccc3[nH]ncc3c2)CC1)N(Cc1ccccc1C(F)(F)F)CC1CC1,10.1021/jm500995y
CHEMBL3329765,113631,0,None,-,1,Human,6.9,pEC50,=,6.9,Functional,Positiveallostericmodulatoractivityathumanmuscarinicacetylcholinereceptorsubtype5expressedinCHOcellsbycalciummobilizationassayPositiveallostericmodulatoractivityathumanmuscarinicacetylcholinereceptorsubtype5expressedinCHOcellsbycalciummobilizationassay,ChEMBL,520,7,1,4,4.4,O=C(C1CCN(S(=O)(=O)c2ccc3[nH]ncc3c2)CC1)N(Cc1ccccc1C(F)(F)F)CC1CC1,10.1021/jm500995y
118712537,113631,0,None,-,1,Human,6.9,pEC50,=,6.9,Functional,Positiveallostericmodulatoractivityathumanmuscarinicacetylcholinereceptorsubtype5expressedinCHOcellsbycalciummobilizationassayPositiveallostericmodulatoractivityathumanmuscarinicacetylcholinereceptorsubtype5expressedinCHOcellsbycalciummobilizationassay,ChEMBL,520,7,1,4,4.4,O=C(C1CCN(S(=O)(=O)c2ccc3[nH]ncc3c2)CC1)N(Cc1ccccc1C(F)(F)F)CC1CC1,10.1021/jm500995y
CHEMBL3329765,113631,0,None,-,1,Human,6.9,pEC50,=,6.9,Functional,Positiveallostericmodulatoractivityathumanmuscarinicacetylcholinereceptorsubtype5expressedinCHOcellsbycalciummobilizationassayPositiveallostericmodulatoractivityathumanmuscarinicacetylcholinereceptorsubtype5expressedinCHOcellsbycalciummobilizationassay,ChEMBL,520,7,1,4,4.4,O=C(C1CCN(S(=O)(=O)c2ccc3[nH]ncc3c2)CC1)N(Cc1ccccc1C(F)(F)F)CC1CC1,10.1021/jm500995y
44208359,16492,0,None,-93,3,Human,5.9,pEC50,=,5.9,Functional,AgonistactivityathumanmuscarinicM5receptorexpressedinBHK-21cellsassessedasincreaseofacetylcholine-inducedcalciumfluxbyFLIPRassayAgonistactivityathumanmuscarinicM5receptorexpressedinBHK-21cellsassessedasincreaseofacetylcholine-inducedcalciumfluxbyFLIPRassay,ChEMBL,501,9,1,5,3.5,COc1ccc(CC(=O)NC2CCN(CCCN3C(=O)CCc4cc(F)c(F)cc43)CC2)cc1OC,10.1021/jm100697g
CHEMBL1242979,16492,0,None,-93,3,Human,5.9,pEC50,=,5.9,Functional,AgonistactivityathumanmuscarinicM5receptorexpressedinBHK-21cellsassessedasincreaseofacetylcholine-inducedcalciumfluxbyFLIPRassayAgonistactivityathumanmuscarinicM5receptorexpressedinBHK-21cellsassessedasincreaseofacetylcholine-inducedcalciumfluxbyFLIPRassay,ChEMBL,501,9,1,5,3.5,COc1ccc(CC(=O)NC2CCN(CCCN3C(=O)CCc4cc(F)c(F)cc43)CC2)cc1OC,10.1021/jm100697g
306,3370,15,None,-3,5,Human,6.9,pEC50,=,6.9,Functional,AgonistactivityathumanmuscarinicM5receptorexpressedinCHOcellsafter30minsbyGTPgamma35SbindingassayAgonistactivityathumanmuscarinicM5receptorexpressedinCHOcellsafter30minsbyGTPgamma35Sbindingassay,ChEMBL,193,2,0,4,0.9,CO/N=C(/[C@H]1CN2CCC1CC2)\C#N,10.1016/j.bmcl.2015.08.011
3536,3370,15,None,-3,5,Human,6.9,pEC50,=,6.9,Functional,AgonistactivityathumanmuscarinicM5receptorexpressedinCHOcellsafter30minsbyGTPgamma35SbindingassayAgonistactivityathumanmuscarinicM5receptorexpressedinCHOcellsafter30minsbyGTPgamma35Sbindingassay,ChEMBL,193,2,0,4,0.9,CO/N=C(/[C@H]1CN2CCC1CC2)\C#N,10.1016/j.bmcl.2015.08.011
53930639,3370,15,None,-3,5,Human,6.9,pEC50,=,6.9,Functional,AgonistactivityathumanmuscarinicM5receptorexpressedinCHOcellsafter30minsbyGTPgamma35SbindingassayAgonistactivityathumanmuscarinicM5receptorexpressedinCHOcellsafter30minsbyGTPgamma35Sbindingassay,ChEMBL,193,2,0,4,0.9,CO/N=C(/[C@H]1CN2CCC1CC2)\C#N,10.1016/j.bmcl.2015.08.011
9577995,3370,15,None,-3,5,Human,6.9,pEC50,=,6.9,Functional,AgonistactivityathumanmuscarinicM5receptorexpressedinCHOcellsafter30minsbyGTPgamma35SbindingassayAgonistactivityathumanmuscarinicM5receptorexpressedinCHOcellsafter30minsbyGTPgamma35Sbindingassay,ChEMBL,193,2,0,4,0.9,CO/N=C(/[C@H]1CN2CCC1CC2)\C#N,10.1016/j.bmcl.2015.08.011
CHEMBL134641,3370,15,None,-3,5,Human,6.9,pEC50,=,6.9,Functional,AgonistactivityathumanmuscarinicM5receptorexpressedinCHOcellsafter30minsbyGTPgamma35SbindingassayAgonistactivityathumanmuscarinicM5receptorexpressedinCHOcellsafter30minsbyGTPgamma35Sbindingassay,ChEMBL,193,2,0,4,0.9,CO/N=C(/[C@H]1CN2CCC1CC2)\C#N,10.1016/j.bmcl.2015.08.011
118712536,113630,0,None,-,1,Human,6.9,pEC50,=,6.9,Functional,Positiveallostericmodulatoractivityathumanmuscarinicacetylcholinereceptorsubtype5expressedinCHOcellsbycalciummobilizationassayPositiveallostericmodulatoractivityathumanmuscarinicacetylcholinereceptorsubtype5expressedinCHOcellsbycalciummobilizationassay,ChEMBL,536,6,1,4,5.1,CC(C)(C)CN(Cc1ccccc1C(F)(F)F)C(=O)C1CCN(S(=O)(=O)c2ccc3[nH]ncc3c2)CC1,10.1021/jm500995y
CHEMBL3329764,113630,0,None,-,1,Human,6.9,pEC50,=,6.9,Functional,Positiveallostericmodulatoractivityathumanmuscarinicacetylcholinereceptorsubtype5expressedinCHOcellsbycalciummobilizationassayPositiveallostericmodulatoractivityathumanmuscarinicacetylcholinereceptorsubtype5expressedinCHOcellsbycalciummobilizationassay,ChEMBL,536,6,1,4,5.1,CC(C)(C)CN(Cc1ccccc1C(F)(F)F)C(=O)C1CCN(S(=O)(=O)c2ccc3[nH]ncc3c2)CC1,10.1021/jm500995y
CHEMBL1223805,15872,0,None,-39,5,Human,6.9,pEC50,=,6.9,Functional,AgonistactivityathumanmuscarinicM5receptorexpressedinCHOcellsassessedaseffectoncalciummobilizationbyFLIPRassayAgonistactivityathumanmuscarinicM5receptorexpressedinCHOcellsassessedaseffectoncalciummobilizationbyFLIPRassay,ChEMBL,356,3,0,3,3.7,CO[C@H]1CC[C@](C)(N2CCC(N3C(=O)Cc4ccc(C)cc43)CC2)CC1,10.1016/j.bmcl.2010.07.097
CHEMBL1223864,15899,0,None,-100,5,Human,5.9,pEC50,=,5.9,Functional,AgonistactivityathumanmuscarinicM5receptorexpressedinCHOcellsassessedaseffectoncalciummobilizationbyFLIPRassayAgonistactivityathumanmuscarinicM5receptorexpressedinCHOcellsassessedaseffectoncalciummobilizationbyFLIPRassay,ChEMBL,436,5,0,7,3.4,CCO[C@H]1CC[C@](C)(N2CCC(n3c(=O)oc4ccc(S(C)(=O)=O)cc43)CC2)CC1,10.1016/j.bmcl.2010.07.097
16123945,79967,8,None,-251,5,Human,5.9,pEC50,=,5.9,Functional,AgonistactivityathumanmuscarinicM5receptorexpressedinCHOcellsassessedasintracellularcalciummobilizationafter10to15minsbyFLIPRassayAgonistactivityathumanmuscarinicM5receptorexpressedinCHOcellsassessedasintracellularcalciummobilizationafter10to15minsbyFLIPRassay,ChEMBL,315,2,1,4,2.5,Cc1ccc2[nH]c(=O)n(C3CCN(C4CCOCC4)CC3)c2c1,10.1021/ml100105x
CHEMBL2146599,79967,8,None,-251,5,Human,5.9,pEC50,=,5.9,Functional,AgonistactivityathumanmuscarinicM5receptorexpressedinCHOcellsassessedasintracellularcalciummobilizationafter10to15minsbyFLIPRassayAgonistactivityathumanmuscarinicM5receptorexpressedinCHOcellsassessedasintracellularcalciummobilizationafter10to15minsbyFLIPRassay,ChEMBL,315,2,1,4,2.5,Cc1ccc2[nH]c(=O)n(C3CCN(C4CCOCC4)CC3)c2c1,10.1021/ml100105x
71771056,113628,0,None,-,1,Human,5.9,pEC50,=,5.9,Functional,Positiveallostericmodulatoractivityathumanmuscarinicacetylcholinereceptorsubtype5expressedinCHOcellsbycalciummobilizationassayPositiveallostericmodulatoractivityathumanmuscarinicacetylcholinereceptorsubtype5expressedinCHOcellsbycalciummobilizationassay,ChEMBL,512,7,1,4,4.0,O=C(C1CCN(S(=O)(=O)c2ccc3[nH]ncc3c2)CC1)N(CCF)Cc1ccccc1C(F)(F)F,10.1021/jm500995y
CHEMBL3329762,113628,0,None,-,1,Human,5.9,pEC50,=,5.9,Functional,Positiveallostericmodulatoractivityathumanmuscarinicacetylcholinereceptorsubtype5expressedinCHOcellsbycalciummobilizationassayPositiveallostericmodulatoractivityathumanmuscarinicacetylcholinereceptorsubtype5expressedinCHOcellsbycalciummobilizationassay,ChEMBL,512,7,1,4,4.0,O=C(C1CCN(S(=O)(=O)c2ccc3[nH]ncc3c2)CC1)N(CCF)Cc1ccccc1C(F)(F)F,10.1021/jm500995y
3652,4006,67,None,-263,9,Human,4.9,pEC50,=,4.9,Functional,AgonistactivityathumanM5receptorexpressedinA9LcellsassessedasstimulationofphosphoinositidehydrolysisAgonistactivityathumanM5receptorexpressedinA9Lcellsassessedasstimulationofphosphoinositidehydrolysis,ChEMBL,281,7,0,5,3.2,CCCCCCOc1nsnc1C1=CCCN(C1)C,10.1021/jm0606995
57,4006,67,None,-263,9,Human,4.9,pEC50,=,4.9,Functional,AgonistactivityathumanM5receptorexpressedinA9LcellsassessedasstimulationofphosphoinositidehydrolysisAgonistactivityathumanM5receptorexpressedinA9Lcellsassessedasstimulationofphosphoinositidehydrolysis,ChEMBL,281,7,0,5,3.2,CCCCCCOc1nsnc1C1=CCCN(C1)C,10.1021/jm0606995
60809,4006,67,None,-263,9,Human,4.9,pEC50,=,4.9,Functional,AgonistactivityathumanM5receptorexpressedinA9LcellsassessedasstimulationofphosphoinositidehydrolysisAgonistactivityathumanM5receptorexpressedinA9Lcellsassessedasstimulationofphosphoinositidehydrolysis,ChEMBL,281,7,0,5,3.2,CCCCCCOc1nsnc1C1=CCCN(C1)C,10.1021/jm0606995
CHEMBL21536,4006,67,None,-263,9,Human,4.9,pEC50,=,4.9,Functional,AgonistactivityathumanM5receptorexpressedinA9LcellsassessedasstimulationofphosphoinositidehydrolysisAgonistactivityathumanM5receptorexpressedinA9Lcellsassessedasstimulationofphosphoinositidehydrolysis,ChEMBL,281,7,0,5,3.2,CCCCCCOc1nsnc1C1=CCCN(C1)C,10.1021/jm0606995
