ChEMBL ID,Receptor,Species,Purchasable,No. records,Assay type,Min.,Average,Max.,Unit,Mol. weight,Rot. Bonds,H don,H acc,LogP,Smiles,,,,,
CHEMBL4117262,160444,0,None,1,2,Human,5.7,pEC50,=,5.7,Functional,Agonistactivityathuman5-HT2C-INIreceptorisoformexpressedinFlp-INHEK293cellsassessedasinductionofGq-mediatedcalciumfluxmeasuredeverysecondfor5minsbyFluo-4dyebasedFLIPRassayAgonistactivityathuman5-HT2C-INIreceptorisoformexpressedinFlp-INHEK293cellsassessedasinductionofGq-mediatedcalciumfluxmeasuredeverysecondfor5minsbyFluo-4dyebasedFLIPRassay,ChEMBL,319,6,1,2,4.4,COc1ccc(F)cc1[C@@H]1C[C@H]1CNCc1ccccc1Cl,10.1021/acs.jmedchem.7b00584
10966027,197661,40,None,-,1,Human,6.7,pEC50,=,6.7,Functional,Agonistactivityagainsthuman5HT2CreceptorbyFLIPRassayAgonistactivityagainsthuman5HT2CreceptorbyFLIPRassay,ChEMBL,219,1,1,4,1.7,c1cc2sccc2c(N2CCNCC2)n1,10.1016/j.bmcl.2009.10.112
CHEMBL608135,197661,40,None,-,1,Human,6.7,pEC50,=,6.7,Functional,Agonistactivityagainsthuman5HT2CreceptorbyFLIPRassayAgonistactivityagainsthuman5HT2CreceptorbyFLIPRassay,ChEMBL,219,1,1,4,1.7,c1cc2sccc2c(N2CCNCC2)n1,10.1016/j.bmcl.2009.10.112
137643658,157512,0,None,-,1,Human,5.7,pEC50,=,5.7,Functional,Agonistactivityatrecombinanthuman5-HT2CreceptorexpressedinHEK293EcellsassessedasinductionofintracellularCa2+levelsafter90secsbyFluo-4-dyebasedFLIPRassayAgonistactivityatrecombinanthuman5-HT2CreceptorexpressedinHEK293EcellsassessedasinductionofintracellularCa2+levelsafter90secsbyFluo-4-dyebasedFLIPRassay,ChEMBL,363,3,1,4,3.4,Cc1nc(-c2cccc3ccccc23)n(C)c1C(=O)N1CCC(CO)CC1,10.1021/acs.jmedchem.7b00385
CHEMBL4087951,157512,0,None,-,1,Human,5.7,pEC50,=,5.7,Functional,Agonistactivityatrecombinanthuman5-HT2CreceptorexpressedinHEK293EcellsassessedasinductionofintracellularCa2+levelsafter90secsbyFluo-4-dyebasedFLIPRassayAgonistactivityatrecombinanthuman5-HT2CreceptorexpressedinHEK293EcellsassessedasinductionofintracellularCa2+levelsafter90secsbyFluo-4-dyebasedFLIPRassay,ChEMBL,363,3,1,4,3.4,Cc1nc(-c2cccc3ccccc23)n(C)c1C(=O)N1CCC(CO)CC1,10.1021/acs.jmedchem.7b00385
53317924,56498,0,None,6,3,Human,6.7,pEC50,=,6.7,Functional,Agonistactivityathumanrecombinant5HT2CreceptorexpressedinCHOK1cellsassessedasinductionofintracellularcalciumreleasebyFLIPRassayAgonistactivityathumanrecombinant5HT2CreceptorexpressedinCHOK1cellsassessedasinductionofintracellularcalciumreleasebyFLIPRassay,ChEMBL,406,4,1,7,1.7,CC(=O)N(C)c1ccc(OC2CN(c3c4c(nc5ccnn35)CCNCC4)C2)cc1,10.1016/j.bmcl.2010.11.089
CHEMBL1643858,56498,0,None,6,3,Human,6.7,pEC50,=,6.7,Functional,Agonistactivityathumanrecombinant5HT2CreceptorexpressedinCHOK1cellsassessedasinductionofintracellularcalciumreleasebyFLIPRassayAgonistactivityathumanrecombinant5HT2CreceptorexpressedinCHOK1cellsassessedasinductionofintracellularcalciumreleasebyFLIPRassay,ChEMBL,406,4,1,7,1.7,CC(=O)N(C)c1ccc(OC2CN(c3c4c(nc5ccnn35)CCNCC4)C2)cc1,10.1016/j.bmcl.2010.11.089
CHEMBL4777303,182873,0,None,14,3,Human,7.7,pEC50,=,7.7,Functional,Agonistactivityathuman5-HT2CreceptorexpressedinhumanFlp-In-293cellsassessedasinductionofcalciumfluxincubatedfor1hrbyFluo-4directdyebasedFLIPRassayAgonistactivityathuman5-HT2CreceptorexpressedinhumanFlp-In-293cellsassessedasinductionofcalciumfluxincubatedfor1hrbyFluo-4directdyebasedFLIPRassay,ChEMBL,219,3,1,3,1.7,COc1ccc2c(c1[C@@H]1C[C@H]1CN)CCO2,10.1021/acs.jmedchem.6b01194
CHEMBL4802306,182873,0,None,14,3,Human,7.7,pEC50,=,7.7,Functional,Agonistactivityathuman5-HT2CreceptorexpressedinhumanFlp-In-293cellsassessedasinductionofcalciumfluxincubatedfor1hrbyFluo-4directdyebasedFLIPRassayAgonistactivityathuman5-HT2CreceptorexpressedinhumanFlp-In-293cellsassessedasinductionofcalciumfluxincubatedfor1hrbyFluo-4directdyebasedFLIPRassay,ChEMBL,219,3,1,3,1.7,COc1ccc2c(c1[C@@H]1C[C@H]1CN)CCO2,10.1021/acs.jmedchem.6b01194
44302714,102192,0,None,-,1,Human,7.7,pEC50,=,7.7,Functional,Agonisticactivityfor5-HT2c(5-HT2C)bymeasuring[3H]inositolmonophosphatefromationinCHOcellsinwhichthehuman5-HT2CreceptorsubtypewasstablyexpressedAgonisticactivityfor5-HT2c(5-HT2C)bymeasuring[3H]inositolmonophosphatefromationinCHOcellsinwhichthehuman5-HT2Creceptorsubtypewasstablyexpressed,ChEMBL,291,0,2,3,2.6,FC(F)(F)c1cc2c(cc1Cl)N1CCNC[C@@H]1CN2,10.1016/s0960-894x(00)00400-5
CHEMBL305123,102192,0,None,-,1,Human,7.7,pEC50,=,7.7,Functional,Agonisticactivityfor5-HT2c(5-HT2C)bymeasuring[3H]inositolmonophosphatefromationinCHOcellsinwhichthehuman5-HT2CreceptorsubtypewasstablyexpressedAgonisticactivityfor5-HT2c(5-HT2C)bymeasuring[3H]inositolmonophosphatefromationinCHOcellsinwhichthehuman5-HT2Creceptorsubtypewasstablyexpressed,ChEMBL,291,0,2,3,2.6,FC(F)(F)c1cc2c(cc1Cl)N1CCNC[C@@H]1CN2,10.1016/s0960-894x(00)00400-5
10017993,196742,0,None,-,1,Human,7.7,pEC50,=,7.7,Functional,Agonisticactivityfor5-HT2c(5-HT2C)bymeasuring[3H]inositolmonophosphatefromationinCHOcellsinwhichthehuman5-HT2CreceptorsubtypewasstablyexpressedAgonisticactivityfor5-HT2c(5-HT2C)bymeasuring[3H]inositolmonophosphatefromationinCHOcellsinwhichthehuman5-HT2Creceptorsubtypewasstablyexpressed,ChEMBL,305,0,2,3,2.1,O=C1Nc2cc(C(F)(F)F)c(Cl)cc2N2CCNC[C@H]12,10.1016/s0960-894x(00)00400-5
CHEMBL60280,196742,0,None,-,1,Human,7.7,pEC50,=,7.7,Functional,Agonisticactivityfor5-HT2c(5-HT2C)bymeasuring[3H]inositolmonophosphatefromationinCHOcellsinwhichthehuman5-HT2CreceptorsubtypewasstablyexpressedAgonisticactivityfor5-HT2c(5-HT2C)bymeasuring[3H]inositolmonophosphatefromationinCHOcellsinwhichthehuman5-HT2Creceptorsubtypewasstablyexpressed,ChEMBL,305,0,2,3,2.1,O=C1Nc2cc(C(F)(F)F)c(Cl)cc2N2CCNC[C@H]12,10.1016/s0960-894x(00)00400-5
CHEMBL4777303,182873,0,None,14,3,Human,7.7,pEC50,=,7.7,Functional,Agonistactivityathuman5-HT2CreceptorexpressedinhumanFlp-In-293cellsassessedasinductionofcalciumfluxincubatedfor1hrbyFluo-4directdyebasedFLIPRassayAgonistactivityathuman5-HT2CreceptorexpressedinhumanFlp-In-293cellsassessedasinductionofcalciumfluxincubatedfor1hrbyFluo-4directdyebasedFLIPRassay,ChEMBL,219,3,1,3,1.7,COc1ccc2c(c1[C@@H]1C[C@H]1CN)CCO2,10.1021/acs.jmedchem.6b01194
CHEMBL4802306,182873,0,None,14,3,Human,7.7,pEC50,=,7.7,Functional,Agonistactivityathuman5-HT2CreceptorexpressedinhumanFlp-In-293cellsassessedasinductionofcalciumfluxincubatedfor1hrbyFluo-4directdyebasedFLIPRassayAgonistactivityathuman5-HT2CreceptorexpressedinhumanFlp-In-293cellsassessedasinductionofcalciumfluxincubatedfor1hrbyFluo-4directdyebasedFLIPRassay,ChEMBL,219,3,1,3,1.7,COc1ccc2c(c1[C@@H]1C[C@H]1CN)CCO2,10.1021/acs.jmedchem.6b01194
11160564,62909,3,None,7,3,Human,7.7,pEC50,=,7.7,Functional,Agonistactivityathuman5HT2CreceptorexpressedinHEK293cellsassessedasintracellularIP3accumulationAgonistactivityathuman5HT2CreceptorexpressedinHEK293cellsassessedasintracellularIP3accumulation,ChEMBL,229,0,1,1,3.2,CC1CNCCc2c(Cl)cc(Cl)cc21,10.1021/jm0709034
CHEMBL179337,62909,3,None,7,3,Human,7.7,pEC50,=,7.7,Functional,Agonistactivityathuman5HT2CreceptorexpressedinHEK293cellsassessedasintracellularIP3accumulationAgonistactivityathuman5HT2CreceptorexpressedinHEK293cellsassessedasintracellularIP3accumulation,ChEMBL,229,0,1,1,3.2,CC1CNCCc2c(Cl)cc(Cl)cc21,10.1021/jm0709034
24773728,94331,0,None,15,3,Human,7.7,pEC50,=,7.7,Functional,Agonistactivityathuman5HT2CreceptorexpressedinHEK293cellsassessedasintracellularIP3accumulationAgonistactivityathuman5HT2CreceptorexpressedinHEK293cellsassessedasintracellularIP3accumulation,ChEMBL,209,1,1,1,3.0,CC[C@@H]1CNCCc2ccc(Cl)cc21,10.1021/jm0709034
CHEMBL253810,94331,0,None,15,3,Human,7.7,pEC50,=,7.7,Functional,Agonistactivityathuman5HT2CreceptorexpressedinHEK293cellsassessedasintracellularIP3accumulationAgonistactivityathuman5HT2CreceptorexpressedinHEK293cellsassessedasintracellularIP3accumulation,ChEMBL,209,1,1,1,3.0,CC[C@@H]1CNCCc2ccc(Cl)cc21,10.1021/jm0709034
11264345,129754,4,None,38,3,Human,7.7,pEC50,=,7.7,Functional,Agonistactivityathuman5HT2CreceptorexpressedinHEK293cellsassessedasintracellularIP3accumulationAgonistactivityathuman5HT2CreceptorexpressedinHEK293cellsassessedasintracellularIP3accumulation,ChEMBL,213,0,1,1,2.7,CC1CNCCc2ccc(Cl)c(F)c21,10.1021/jm0709034
CHEMBL368016,129754,4,None,38,3,Human,7.7,pEC50,=,7.7,Functional,Agonistactivityathuman5HT2CreceptorexpressedinHEK293cellsassessedasintracellularIP3accumulationAgonistactivityathuman5HT2CreceptorexpressedinHEK293cellsassessedasintracellularIP3accumulation,ChEMBL,213,0,1,1,2.7,CC1CNCCc2ccc(Cl)c(F)c21,10.1021/jm0709034
134132665,143890,0,None,39,2,Human,7.7,pEC50,=,7.7,Functional,Agonistactivityatunedited5-HT2Creceptor(unknownorigin)expressedinHEK293cellsassessedas[3H]inositolphosphateaccumulationafter2hrsbyscintillationcountingAgonistactivityatunedited5-HT2Creceptor(unknownorigin)expressedinHEK293cellsassessedas[3H]inositolphosphateaccumulationafter2hrsbyscintillationcounting,ChEMBL,258,2,1,3,2.3,c1cc(OC2CCC2)c2c(c1)N1CCNCC1CC2,10.1016/j.bmcl.2016.11.016
CHEMBL3907399,143890,0,None,39,2,Human,7.7,pEC50,=,7.7,Functional,Agonistactivityatunedited5-HT2Creceptor(unknownorigin)expressedinHEK293cellsassessedas[3H]inositolphosphateaccumulationafter2hrsbyscintillationcountingAgonistactivityatunedited5-HT2Creceptor(unknownorigin)expressedinHEK293cellsassessedas[3H]inositolphosphateaccumulationafter2hrsbyscintillationcounting,ChEMBL,258,2,1,3,2.3,c1cc(OC2CCC2)c2c(c1)N1CCNCC1CC2,10.1016/j.bmcl.2016.11.016
134148291,149412,0,None,31,2,Human,7.7,pEC50,=,7.7,Functional,Agonistactivityatunedited5-HT2Creceptor(unknownorigin)expressedinHEK293cellsassessedas[3H]inositolphosphateaccumulationafter2hrsbyscintillationcountingAgonistactivityatunedited5-HT2Creceptor(unknownorigin)expressedinHEK293cellsassessedas[3H]inositolphosphateaccumulationafter2hrsbyscintillationcounting,ChEMBL,230,2,1,2,2.4,CCCc1ccc2c(c1)CCC1CNCCN21,10.1016/j.bmcl.2016.11.016
CHEMBL3950846,149412,0,None,31,2,Human,7.7,pEC50,=,7.7,Functional,Agonistactivityatunedited5-HT2Creceptor(unknownorigin)expressedinHEK293cellsassessedas[3H]inositolphosphateaccumulationafter2hrsbyscintillationcountingAgonistactivityatunedited5-HT2Creceptor(unknownorigin)expressedinHEK293cellsassessedas[3H]inositolphosphateaccumulationafter2hrsbyscintillationcounting,ChEMBL,230,2,1,2,2.4,CCCc1ccc2c(c1)CCC1CNCCN21,10.1016/j.bmcl.2016.11.016
134155992,150722,0,None,398,2,Human,7.7,pEC50,=,7.7,Functional,Agonistactivityatunedited5-HT2Creceptor(unknownorigin)expressedinHEK293cellsassessedas[3H]inositolphosphateaccumulationafter2hrsbyscintillationcountingAgonistactivityatunedited5-HT2Creceptor(unknownorigin)expressedinHEK293cellsassessedas[3H]inositolphosphateaccumulationafter2hrsbyscintillationcounting,ChEMBL,310,2,1,2,3.5,Fc1ccc2c(c1Cc1ccccc1)CC[C@@H]1CNCCCN21,10.1016/j.bmcl.2016.11.016
CHEMBL3961589,150722,0,None,398,2,Human,7.7,pEC50,=,7.7,Functional,Agonistactivityatunedited5-HT2Creceptor(unknownorigin)expressedinHEK293cellsassessedas[3H]inositolphosphateaccumulationafter2hrsbyscintillationcountingAgonistactivityatunedited5-HT2Creceptor(unknownorigin)expressedinHEK293cellsassessedas[3H]inositolphosphateaccumulationafter2hrsbyscintillationcounting,ChEMBL,310,2,1,2,3.5,Fc1ccc2c(c1Cc1ccccc1)CC[C@@H]1CNCCCN21,10.1016/j.bmcl.2016.11.016
134151626,152734,0,None,63,2,Human,7.7,pEC50,=,7.7,Functional,Agonistactivityatunedited5-HT2Creceptor(unknownorigin)expressedinHEK293cellsassessedas[3H]inositolphosphateaccumulationafter2hrsbyscintillationcountingAgonistactivityatunedited5-HT2Creceptor(unknownorigin)expressedinHEK293cellsassessedas[3H]inositolphosphateaccumulationafter2hrsbyscintillationcounting,ChEMBL,232,2,1,3,1.6,COCc1cccc2c1CCC1CNCCN21,10.1016/j.bmcl.2016.11.016
CHEMBL3978882,152734,0,None,63,2,Human,7.7,pEC50,=,7.7,Functional,Agonistactivityatunedited5-HT2Creceptor(unknownorigin)expressedinHEK293cellsassessedas[3H]inositolphosphateaccumulationafter2hrsbyscintillationcountingAgonistactivityatunedited5-HT2Creceptor(unknownorigin)expressedinHEK293cellsassessedas[3H]inositolphosphateaccumulationafter2hrsbyscintillationcounting,ChEMBL,232,2,1,3,1.6,COCc1cccc2c1CCC1CNCCN21,10.1016/j.bmcl.2016.11.016
25070582,61063,20,None,-2,9,Human,6.7,pEC50,=,6.7,Functional,Agonistactivityathuman5HT2CreceptorexpressedinSwissmouse3T3cellswithlowexpressionincreaseoffluorescencebasedcalciummobilizationbyFLIPRassayAgonistactivityathuman5HT2CreceptorexpressedinSwissmouse3T3cellswithlowexpressionincreaseoffluorescencebasedcalciummobilizationbyFLIPRassay,ChEMBL,239,2,1,3,1.8,c1ccc(Cc2ncc3c(n2)CCNCC3)cc1,10.1016/j.bmcl.2010.11.120
CHEMBL1770373,61063,20,None,-2,9,Human,6.7,pEC50,=,6.7,Functional,Agonistactivityathuman5HT2CreceptorexpressedinSwissmouse3T3cellswithlowexpressionincreaseoffluorescencebasedcalciummobilizationbyFLIPRassayAgonistactivityathuman5HT2CreceptorexpressedinSwissmouse3T3cellswithlowexpressionincreaseoffluorescencebasedcalciummobilizationbyFLIPRassay,ChEMBL,239,2,1,3,1.8,c1ccc(Cc2ncc3c(n2)CCNCC3)cc1,10.1016/j.bmcl.2010.11.120
25070582,61063,20,None,-2,9,Human,6.7,pEC50,=,6.7,Functional,Agonistactivityatrecombinanthuman5-HT2CreceptorexpressedinCHOK1cellsassessedascalciummobilizationbyFLIPRassayAgonistactivityatrecombinanthuman5-HT2CreceptorexpressedinCHOK1cellsassessedascalciummobilizationbyFLIPRassay,ChEMBL,239,2,1,3,1.8,c1ccc(Cc2ncc3c(n2)CCNCC3)cc1,10.1021/jm5003292
CHEMBL1770373,61063,20,None,-2,9,Human,6.7,pEC50,=,6.7,Functional,Agonistactivityatrecombinanthuman5-HT2CreceptorexpressedinCHOK1cellsassessedascalciummobilizationbyFLIPRassayAgonistactivityatrecombinanthuman5-HT2CreceptorexpressedinCHOK1cellsassessedascalciummobilizationbyFLIPRassay,ChEMBL,239,2,1,3,1.8,c1ccc(Cc2ncc3c(n2)CCNCC3)cc1,10.1021/jm5003292
137655535,158303,0,None,-,1,Human,6.7,pEC50,=,6.7,Functional,Agonistactivityatrecombinanthuman5-HT2CreceptorexpressedinHEK293EcellsassessedasinductionofintracellularCa2+levelsafter90secsbyFluo-4-dyebasedFLIPRassayAgonistactivityatrecombinanthuman5-HT2CreceptorexpressedinHEK293EcellsassessedasinductionofintracellularCa2+levelsafter90secsbyFluo-4-dyebasedFLIPRassay,ChEMBL,303,3,0,5,3.5,CCn1nc(-c2cccc3ccccc23)cc1-c1ncnn1C,10.1021/acs.jmedchem.7b00385
CHEMBL4096385,158303,0,None,-,1,Human,6.7,pEC50,=,6.7,Functional,Agonistactivityatrecombinanthuman5-HT2CreceptorexpressedinHEK293EcellsassessedasinductionofintracellularCa2+levelsafter90secsbyFluo-4-dyebasedFLIPRassayAgonistactivityatrecombinanthuman5-HT2CreceptorexpressedinHEK293EcellsassessedasinductionofintracellularCa2+levelsafter90secsbyFluo-4-dyebasedFLIPRassay,ChEMBL,303,3,0,5,3.5,CCn1nc(-c2cccc3ccccc23)cc1-c1ncnn1C,10.1021/acs.jmedchem.7b00385
155512645,168967,0,None,-,1,Human,6.7,pEC50,=,6.7,Functional,Agonistactivityatrecombinanthuman5-HT2CreceptortransfectedinCHOK1cellsassessedascalciummobilizationbyFLIPRassayAgonistactivityatrecombinanthuman5-HT2CreceptortransfectedinCHOK1cellsassessedascalciummobilizationbyFLIPRassay,ChEMBL,253,2,1,3,2.3,CC(c1ccccc1)c1cc2c(nn1)CCNCC2,10.1016/j.bmcl.2016.06.060
CHEMBL4437696,168967,0,None,-,1,Human,6.7,pEC50,=,6.7,Functional,Agonistactivityatrecombinanthuman5-HT2CreceptortransfectedinCHOK1cellsassessedascalciummobilizationbyFLIPRassayAgonistactivityatrecombinanthuman5-HT2CreceptortransfectedinCHOK1cellsassessedascalciummobilizationbyFLIPRassay,ChEMBL,253,2,1,3,2.3,CC(c1ccccc1)c1cc2c(nn1)CCNCC2,10.1016/j.bmcl.2016.06.060
54585651,61061,0,None,-,1,Human,5.7,pEC50,=,5.7,Functional,Agonistactivityathuman5HT2CreceptorexpressedinCHO-K1cellsassessedasincreaseoffluorescencebasedcalciummobilizationbyFLIPRassayAgonistactivityathuman5HT2CreceptorexpressedinCHO-K1cellsassessedasincreaseoffluorescencebasedcalciummobilizationbyFLIPRassay,ChEMBL,253,4,1,3,2.3,c1ccc(CCCc2ncc3c(n2)CCNC3)cc1,10.1016/j.bmcl.2010.11.120
CHEMBL1770367,61061,0,None,-,1,Human,5.7,pEC50,=,5.7,Functional,Agonistactivityathuman5HT2CreceptorexpressedinCHO-K1cellsassessedasincreaseoffluorescencebasedcalciummobilizationbyFLIPRassayAgonistactivityathuman5HT2CreceptorexpressedinCHO-K1cellsassessedasincreaseoffluorescencebasedcalciummobilizationbyFLIPRassay,ChEMBL,253,4,1,3,2.3,c1ccc(CCCc2ncc3c(n2)CCNC3)cc1,10.1016/j.bmcl.2010.11.120
54581791,61073,0,None,-3,2,Human,6.7,pEC50,=,6.7,Functional,Agonistactivityathuman5HT2CreceptorexpressedinCHO-K1cellsassessedasincreaseoffluorescencebasedcalciummobilizationbyFLIPRassayAgonistactivityathuman5HT2CreceptorexpressedinCHO-K1cellsassessedasincreaseoffluorescencebasedcalciummobilizationbyFLIPRassay,ChEMBL,273,2,1,3,2.4,Clc1ccc(Cc2ncc3c(n2)CCNCC3)cc1,10.1016/j.bmcl.2010.11.120
CHEMBL1770383,61073,0,None,-3,2,Human,6.7,pEC50,=,6.7,Functional,Agonistactivityathuman5HT2CreceptorexpressedinCHO-K1cellsassessedasincreaseoffluorescencebasedcalciummobilizationbyFLIPRassayAgonistactivityathuman5HT2CreceptorexpressedinCHO-K1cellsassessedasincreaseoffluorescencebasedcalciummobilizationbyFLIPRassay,ChEMBL,273,2,1,3,2.4,Clc1ccc(Cc2ncc3c(n2)CCNCC3)cc1,10.1016/j.bmcl.2010.11.120
71681898,90571,0,None,-,1,Human,6.7,pEC50,=,6.7,Functional,Agonistactivityathuman5-HT2CreceptorexpressedinHEK293EcellsassessedasincreaseinintracellularcalciumlevelbyFLIPRassayAgonistactivityathuman5-HT2CreceptorexpressedinHEK293EcellsassessedasincreaseinintracellularcalciumlevelbyFLIPRassay,ChEMBL,216,0,0,2,1.0,CN1CCN2C(=O)c3ccccc3C[C@@H]2C1,10.1016/j.bmcl.2013.04.061
CHEMBL2397884,90571,0,None,-,1,Human,6.7,pEC50,=,6.7,Functional,Agonistactivityathuman5-HT2CreceptorexpressedinHEK293EcellsassessedasincreaseinintracellularcalciumlevelbyFLIPRassayAgonistactivityathuman5-HT2CreceptorexpressedinHEK293EcellsassessedasincreaseinintracellularcalciumlevelbyFLIPRassay,ChEMBL,216,0,0,2,1.0,CN1CCN2C(=O)c3ccccc3C[C@@H]2C1,10.1016/j.bmcl.2013.04.061
54583742,61065,0,None,1,2,Human,6.7,pEC50,=,6.7,Functional,Agonistactivityathuman5HT2CreceptorexpressedinCHO-K1cellsassessedasincreaseoffluorescencebasedcalciummobilizationbyFLIPRassayAgonistactivityathuman5HT2CreceptorexpressedinCHO-K1cellsassessedasincreaseoffluorescencebasedcalciummobilizationbyFLIPRassay,ChEMBL,257,2,1,3,1.9,Fc1ccccc1Cc1ncc2c(n1)CCNCC2,10.1016/j.bmcl.2010.11.120
CHEMBL1770375,61065,0,None,1,2,Human,6.7,pEC50,=,6.7,Functional,Agonistactivityathuman5HT2CreceptorexpressedinCHO-K1cellsassessedasincreaseoffluorescencebasedcalciummobilizationbyFLIPRassayAgonistactivityathuman5HT2CreceptorexpressedinCHO-K1cellsassessedasincreaseoffluorescencebasedcalciummobilizationbyFLIPRassay,ChEMBL,257,2,1,3,1.9,Fc1ccccc1Cc1ncc2c(n1)CCNCC2,10.1016/j.bmcl.2010.11.120
44572254,12417,0,None,-,1,Human,5.7,pEC50,=,5.7,Functional,Agonistactivityathuman5HT2CreceptorexpressedinHEK293cellsassessedascalciumfluxbyFLIPRassayAgonistactivityathuman5HT2CreceptorexpressedinHEK293cellsassessedascalciumfluxbyFLIPRassay,ChEMBL,263,3,1,2,4.2,NC[C@H]1C[C@@H]1c1ccccc1-c1cc2ccccc2o1,10.1021/jm801354e
CHEMBL1186710,12417,0,None,-,1,Human,5.7,pEC50,=,5.7,Functional,Agonistactivityathuman5HT2CreceptorexpressedinHEK293cellsassessedascalciumfluxbyFLIPRassayAgonistactivityathuman5HT2CreceptorexpressedinHEK293cellsassessedascalciumfluxbyFLIPRassay,ChEMBL,263,3,1,2,4.2,NC[C@H]1C[C@@H]1c1ccccc1-c1cc2ccccc2o1,10.1021/jm801354e
CHEMBL475021,12417,0,None,-,1,Human,5.7,pEC50,=,5.7,Functional,Agonistactivityathuman5HT2CreceptorexpressedinHEK293cellsassessedascalciumfluxbyFLIPRassayAgonistactivityathuman5HT2CreceptorexpressedinHEK293cellsassessedascalciumfluxbyFLIPRassay,ChEMBL,263,3,1,2,4.2,NC[C@H]1C[C@@H]1c1ccccc1-c1cc2ccccc2o1,10.1021/jm801354e
44573218,189810,0,None,-2,2,Human,6.7,pEC50,=,6.7,Functional,Agonistactivityathumanrecombinant5HT2CreceptorexpressedinCHOK1cellsassessedascalciummobilizationbyFLIPRassayAgonistactivityathumanrecombinant5HT2CreceptorexpressedinCHOK1cellsassessedascalciummobilizationbyFLIPRassay,ChEMBL,320,3,2,3,2.3,O=S(=O)(Nc1ccccc1F)c1ccc2c(c1)CCNCC2,10.1016/j.bmcl.2009.02.071
CHEMBL522349,189810,0,None,-2,2,Human,6.7,pEC50,=,6.7,Functional,Agonistactivityathumanrecombinant5HT2CreceptorexpressedinCHOK1cellsassessedascalciummobilizationbyFLIPRassayAgonistactivityathumanrecombinant5HT2CreceptorexpressedinCHOK1cellsassessedascalciummobilizationbyFLIPRassay,ChEMBL,320,3,2,3,2.3,O=S(=O)(Nc1ccccc1F)c1ccc2c(c1)CCNCC2,10.1016/j.bmcl.2009.02.071
24773900,122796,7,None,1,3,Human,6.7,pEC50,=,6.7,Functional,Agonistactivityathuman5HT2CreceptorexpressedinHEK293cellsassessedasintracellularIP3accumulationAgonistactivityathuman5HT2CreceptorexpressedinHEK293cellsassessedasintracellularIP3accumulation,ChEMBL,191,1,1,2,1.9,COc1ccc2c(c1)C(C)CNCC2,10.1021/jm0709034
CHEMBL361742,122796,7,None,1,3,Human,6.7,pEC50,=,6.7,Functional,Agonistactivityathuman5HT2CreceptorexpressedinHEK293cellsassessedasintracellularIP3accumulationAgonistactivityathuman5HT2CreceptorexpressedinHEK293cellsassessedasintracellularIP3accumulation,ChEMBL,191,1,1,2,1.9,COc1ccc2c(c1)C(C)CNCC2,10.1021/jm0709034
24773978,153746,1,None,7,2,Human,6.7,pEC50,=,6.7,Functional,Agonistactivityathuman5HT2CreceptorexpressedinHEK293cellsassessedasintracellularIP3accumulationAgonistactivityathuman5HT2CreceptorexpressedinHEK293cellsassessedasintracellularIP3accumulation,ChEMBL,209,0,1,1,2.8,CC1(C)CNCCc2ccc(Cl)cc21,10.1021/jm0709034
CHEMBL398926,153746,1,None,7,2,Human,6.7,pEC50,=,6.7,Functional,Agonistactivityathuman5HT2CreceptorexpressedinHEK293cellsassessedasintracellularIP3accumulationAgonistactivityathuman5HT2CreceptorexpressedinHEK293cellsassessedasintracellularIP3accumulation,ChEMBL,209,0,1,1,2.8,CC1(C)CNCCc2ccc(Cl)cc21,10.1021/jm0709034
134141640,146608,0,None,3,2,Human,6.7,pEC50,=,6.7,Functional,Agonistactivityatunedited5-HT2Creceptor(unknownorigin)expressedinHEK293cellsassessedas[3H]inositolphosphateaccumulationafter2hrsbyscintillationcountingAgonistactivityatunedited5-HT2Creceptor(unknownorigin)expressedinHEK293cellsassessedas[3H]inositolphosphateaccumulationafter2hrsbyscintillationcounting,ChEMBL,250,0,1,2,2.8,Clc1ccc2c(c1)CCC1CCNCCCN21,10.1016/j.bmcl.2016.11.016
CHEMBL3928762,146608,0,None,3,2,Human,6.7,pEC50,=,6.7,Functional,Agonistactivityatunedited5-HT2Creceptor(unknownorigin)expressedinHEK293cellsassessedas[3H]inositolphosphateaccumulationafter2hrsbyscintillationcountingAgonistactivityatunedited5-HT2Creceptor(unknownorigin)expressedinHEK293cellsassessedas[3H]inositolphosphateaccumulationafter2hrsbyscintillationcounting,ChEMBL,250,0,1,2,2.8,Clc1ccc2c(c1)CCC1CCNCCCN21,10.1016/j.bmcl.2016.11.016
12763911,73552,69,None,-,1,Human,5.7,pEC50,=,5.7,Functional,Agonistactivityat5HT2CreceptorexpressedinCHOcellsbyfluorescencebasedcalciummobilizationassayAgonistactivityat5HT2CreceptorexpressedinCHOcellsbyfluorescencebasedcalciummobilizationassay,ChEMBL,175,1,1,1,2.5,Cc1cccc(C2CCNCC2)c1,10.1016/j.bmcl.2012.01.122
CHEMBL2011548,73552,69,None,-,1,Human,5.7,pEC50,=,5.7,Functional,Agonistactivityat5HT2CreceptorexpressedinCHOcellsbyfluorescencebasedcalciummobilizationassayAgonistactivityat5HT2CreceptorexpressedinCHOcellsbyfluorescencebasedcalciummobilizationassay,ChEMBL,175,1,1,1,2.5,Cc1cccc(C2CCNCC2)c1,10.1016/j.bmcl.2012.01.122
